individualID,decimalLatitude,decimalLongitude,stemDiameter
NEON.PLA.D08.TALL.03209,32.95388853147976,-87.39687258485156,12.2
NEON.PLA.D08.TALL.03215,32.95385057670861,-87.39682495291767,19.725
NEON.PLA.D08.TALL.03245,32.95396520468847,-87.3969959401385,18.25
NEON.PLA.D08.TALL.03208,32.95388628602672,-87.396903745415,12.075
NEON.PLA.D08.TALL.03237,32.9540792974322,-87.3971133048812,31.675
NEON.PLA.D08.TALL.03214,32.953851641448175,-87.39681420856513,13.075
NEON.PLA.D08.TALL.03219,32.95379759012367,-87.39689921254278,11.775
NEON.PLA.D08.TALL.03390,32.95390748816628,-87.39675963897884,12.275
NEON.PLA.D08.TALL.00458,32.9516428402176,-87.3952652245356,13.775
NEON.PLA.D08.TALL.00468,32.951738855072996,-87.39521549999085,12.525
NEON.PLA.D08.TALL.00461,32.95161811201589,-87.39522828323109,20.75
NEON.PLA.D08.TALL.03297,32.95295040256136,-87.39771668200048,16.475
NEON.PLA.D08.TALL.03411,32.95300293492364,-87.39779780296438,11.625
NEON.PLA.D08.TALL.03408,32.95294188726783,-87.39766910357454,22.625
NEON.PLA.D08.TALL.03298,32.9529338023344,-87.39772185793207,29.700000000000003
NEON.PLA.D08.TALL.03299,32.952921093884505,-87.3977058456321,11.75
NEON.PLA.D08.TALL.03421,32.95285966566306,-87.3976000103001,14.175
NEON.PLA.D08.TALL.03453,32.95281775960439,-87.39753049261199,30.950000000000003
NEON.PLA.D08.TALL.03291,32.95292916486766,-87.39775003889812,14.475
NEON.PLA.D08.TALL.03448,32.95271415635809,-87.39753947194103,23.625
NEON.PLA.D08.TALL.03441,32.952701667910254,-87.39748459063986,24.65
NEON.PLA.D08.TALL.03404,32.952884745847484,-87.3976768316381,15.9
NEON.PLA.D08.TALL.03443,32.95273202421238,-87.39753655006638,19.175
NEON.PLA.D08.TALL.03329,32.95328011726268,-87.39548668553203,12.475
NEON.PLA.D08.TALL.03327,32.95323836213005,-87.39550021263372,13.275
NEON.PLA.D08.TALL.03339,32.953371989756455,-87.39565456172274,31.2
NEON.PLA.D08.TALL.03356,32.95358422740123,-87.39559902529533,55.475
NEON.PLA.D08.TALL.03328,32.953255846960985,-87.39548249624804,10.6
NEON.PLA.D08.TALL.03342,32.953331232256474,-87.39546827819649,15.375
NEON.PLA.D08.TALL.03334,32.95323532006245,-87.39563400182243,11.65
NEON.PLA.D08.TALL.03354,32.953528691631604,-87.39549783764237,15
NEON.PLA.D08.TALL.03333,32.95328539048135,-87.39561285433653,18.9
NEON.PLA.D08.TALL.03397,32.95392075391376,-87.39687656886053,12.525
NEON.PLA.D08.TALL.03211,32.953796209995545,-87.39675827071282,13.2
NEON.PLA.D08.TALL.03217,32.953824482110306,-87.39688692568576,14.425
NEON.PLA.D08.TALL.03445,32.952750346266754,-87.39754970518646,20.325
NEON.PLA.D08.TALL.03350,32.953467957443706,-87.39557374728525,11.95
NEON.PLA.D08.TALL.03436,32.95277554459031,-87.39744168477718,25.825
NEON.PLA.D08.TALL.03402,32.95289887778872,-87.39770224895217,18.5
NEON.PLA.D08.TALL.00455,32.95163806227552,-87.39530914051575,23.425
NEON.PLA.D08.TALL.03414,32.953029277792695,-87.39764162373325,23.85
NEON.PLA.D08.TALL.03403,32.952885920721094,-87.39775800227521,28.35
NEON.PLA.D08.TALL.03414A,32.953029277792695,-87.39764162373325,13.866666666666667
NEON.PLA.D08.TALL.03293,32.95294846095802,-87.39781574300451,13.975
NEON.PLA.D08.TALL.03199,32.95158476590278,-87.39531525380302,13.65
NEON.PLA.D08.TALL.03192,32.951593141178556,-87.39537928776723,20.075
NEON.PLA.D08.TALL.03198,32.95158589798707,-87.39532705836693,20.3
NEON.PLA.D08.TALL.03395,32.953903071072865,-87.39684667885132,11.450000000000001
NEON.PLA.D08.TALL.03221,32.95377092729398,-87.39683038047387,29.35
NEON.PLA.D08.TALL.03210,32.953778983304694,-87.39678096429313,36.733333333333334
NEON.PLA.D08.TALL.00465,32.95158548650596,-87.3952885167415,18.95
NEON.PLA.D08.TALL.00462,32.95159927557379,-87.39524686402228,10.1
NEON.PLA.D08.TALL.00479,32.95172797375508,-87.39522691581914,14.425
NEON.PLA.D08.TALL.00466,32.95166774949205,-87.39526884014532,18.9
NEON.PLA.D08.TALL.00453,32.95163702824429,-87.3953609325962,16.9
NEON.PLA.D08.TALL.00456,32.951610115905645,-87.39530477741384,13.4
NEON.PLA.D08.TALL.03416,32.9530079638442,-87.39763381144812,11.15
NEON.PLA.D08.TALL.03425,32.95285883015476,-87.39758898799073,23.775
NEON.PLA.D08.TALL.03442,32.95274713126494,-87.39753518907598,18.425
NEON.PLA.D08.TALL.03412,32.95301360206398,-87.39780791563345,15.575000000000001
NEON.PLA.D08.TALL.03409,32.95294998027476,-87.39764278771102,20.625
NEON.PLA.D08.TALL.03424,32.952853134785876,-87.39759172494298,11.3
NEON.PLA.D08.TALL.03296,32.95297619925991,-87.3977445129149,32.25
NEON.PLA.D08.TALL.03444,32.95275392224044,-87.3975332438447,15.95
NEON.PLA.D08.TALL.03292,32.95293957614483,-87.39776294601019,18.8
NEON.PLA.D08.TALL.03295,32.95298005707078,-87.3977708673102,27.9
NEON.PLA.D08.TALL.03449,32.95270176711654,-87.39753882288746,11.55
NEON.PLA.D08.TALL.03420,32.952947276089574,-87.39761801637367,17.15
NEON.PLA.D08.TALL.03452,32.95282084085657,-87.39750192376628,12.35
NEON.PLA.D08.TALL.03422,32.95285411602723,-87.3975996256648,15.274999999999999
NEON.PLA.D08.TALL.03440,32.952727042507405,-87.39750145686321,11.825
NEON.PLA.D08.TALL.03410,32.952998655175165,-87.39771365104292,19.475
NEON.PLA.D08.TALL.03430,32.952867208914,-87.39742627976095,17.35
NEON.PLA.D08.TALL.03423,32.95283923500822,-87.39760435969387,15.033333333333333
NEON.PLA.D08.TALL.03405,32.952882079648134,-87.39767337732846,10.575
NEON.PLA.D08.TALL.03418,32.95297286570343,-87.39762125003026,10.466666666666667
NEON.PLA.D08.TALL.03447,32.952731422615855,-87.3975529634085,13.7
NEON.PLA.D08.TALL.03427,32.95284077395044,-87.39746844920414,14.633333333333335
NEON.PLA.D08.TALL.03358,32.95352670423,-87.3956743147141,12.6
NEON.PLA.D08.TALL.03349,32.953460124790276,-87.39558215850249,15.55
NEON.PLA.D08.TALL.03353,32.95351320555091,-87.39548756009123,32.975
NEON.PLA.D08.TALL.03361,32.95344554365245,-87.39567194015552,16.275
NEON.PLA.D08.TALL.03357,32.953517326781075,-87.39564173634405,32.1
NEON.PLA.D08.TALL.03348,32.9534338796168,-87.39556274295656,12.875
NEON.PLA.D08.TALL.03347,32.953456836979704,-87.39555294196633,13.175
NEON.PLA.D08.TALL.03337,32.95332824642198,-87.39555089111106,25.6
NEON.PLA.D08.TALL.03344,32.95340882564138,-87.39549045944158,15.2
NEON.PLA.D08.TALL.03352,32.95350980408445,-87.39551844768579,35.85
NEON.PLA.D08.TALL.03345,32.95342057180037,-87.39549928952349,13.625
NEON.PLA.D08.TALL.03338,32.95332763959513,-87.39554442577237,32.525
NEON.PLA.D08.TALL.03362,32.953430877678215,-87.39563289303405,18.45
NEON.PLA.D08.TALL.03351,32.953482328948446,-87.39553106213,13.675
NEON.PLA.D08.TALL.03346,32.95342848006731,-87.39551611406611,10.775
NEON.PLA.D08.TALL.03335,32.95324953667945,-87.39565938824146,15.3
NEON.PLA.D08.TALL.03330,32.953265098317,-87.39552044523982,34.325
NEON.PLA.D08.TALL.03343,32.953309828927146,-87.39546170014306,13.475000000000001
NEON.PLA.D08.TALL.03231,32.95396064026255,-87.39707606585057,38.275
NEON.PLA.D08.TALL.03216,32.95383841231805,-87.3968751913095,18.35
NEON.PLA.D08.TALL.03392,32.95387479590982,-87.39681510790699,11.25
NEON.PLA.D08.TALL.03223,32.95376257469682,-87.3969100111572,16.366666666666667
NEON.PLA.D08.TALL.03212,32.95380857400392,-87.3968029814846,29.8
NEON.PLA.D08.TALL.03213,32.953842791990965,-87.39679661113937,11.725
NEON.PLA.D08.TALL.03204,32.95393145169683,-87.39693842948734,21.7
NEON.PLA.D08.TALL.03426,32.95285545207791,-87.39747044693975,27.375
NEON.PLA.D08.TALL.03433,32.95279562282495,-87.39740135821945,11.825
NEON.PLA.D08.TALL.00464,32.95159566563753,-87.3952161014006,13.05
NEON.PLA.D08.TALL.03238,32.9539353309015,-87.39696982640567,20.85
NEON.PLA.D08.TALL.03355,32.95358032221649,-87.3954990336819,14.3
NEON.PLA.D08.TALL.03243,32.95401533920128,-87.3970007042607,14.766666666666666
NEON.PLA.D08.TALL.03450,32.95277000425418,-87.39757446177921,12.4
NEON.PLA.D08.TALL.03235,32.95401780497971,-87.39715110126166,11.1
NEON.PLA.D08.TALL.03240,32.954121476636175,-87.39702376890463,33.525
NEON.PLA.D08.TALL.00483,32.95176941493061,-87.39526258148933,14.1
NEON.PLA.D08.TALL.03435,32.952763554891234,-87.39737729474427,13.575
NEON.PLA.D08.TALL.03341,32.95334565001679,-87.39546679933395,13.05
NEON.PLA.D08.TALL.03203,32.95393295340391,-87.39690526063606,9.725
NEON.PLA.D08.TALL.03398,32.95392712412018,-87.39683093270597,12.75
NEON.PLA.D08.TALL.03224,32.953792074578104,-87.39694389867766,10.7
NEON.PLA.D08.TALL.03242,32.95403122104866,-87.39700964977575,39.025
NEON.PLA.D08.TALL.03393,32.95387325878834,-87.39681972985414,19.8
NEON.PLA.D08.TALL.03200,32.9515878237695,-87.39530467263614,25.2
NEON.PLA.D08.TALL.00477,32.951724977345926,-87.39525325298871,22.799999999999997
NEON.PLA.D08.TALL.00480,32.95174409071065,-87.39521131371943,10.1
NEON.PLA.D08.TALL.03432,32.95280247041368,-87.39740681923482,18.625
NEON.PLA.D08.TALL.03413,32.95302954263365,-87.39778217643787,22.1
NEON.PLA.D08.TALL.03415,32.953020255605686,-87.39761704288347,36.475
NEON.PLA.D08.TALL.03289,32.95292287639971,-87.39780607027555,25.9
NEON.PLA.D08.TALL.03419,32.952958369598505,-87.39761723512177,35.425
NEON.PLA.D08.TALL.03446,32.95274234627485,-87.39756620586095,37.55
NEON.PLA.D08.TALL.03332,32.95325702761887,-87.39559399472927,14.78
NEON.PLA.D08.TALL.03391,32.95390559473862,-87.3968115226223,27.35
NEON.PLA.D08.TALL.03439,32.95271785695825,-87.39749308992943,33.75
NEON.PLA.D08.TALL.03206,32.95390471319441,-87.39690781233887,29.8
NEON.PLA.D08.TALL.00463,32.9515889161564,-87.39523725958254,18.175
NEON.PLA.D08.TALL.00454,32.95164647595659,-87.39532651297922,14.95
NEON.PLA.D08.TALL.00467,32.9517028317317,-87.39525825510454,10.55
NEON.PLA.D08.TALL.00481,32.95177290359446,-87.39520363476863,31.700000000000003
NEON.PLA.D08.TALL.03196,32.951586587136454,-87.39534316988794,14.924999999999999
NEON.PLA.D08.TALL.03429,32.95286127903849,-87.39738148965402,19.35
NEON.PLA.D08.TALL.03222,32.95380190409378,-87.39687839030005,16.675
NEON.PLA.D08.TALL.03401,32.95291783096423,-87.39768680973316,14.425
NEON.PLA.D08.TALL.03399,32.95393846716405,-87.39686399553717,13.425
NEON.PLA.D08.TALL.03400,32.953946806597045,-87.39690627020526,14.6
NEON.PLA.D08.TALL.00485,32.95175855388064,-87.39529845697882,19.4
NEON.PLA.D08.TALL.03406,32.95287832317383,-87.39765389349051,46.3
NEON.PLA.D08.TALL.00460,32.9516544705979,-87.3952598568661,18.75
NEON.PLA.D08.TALL.03336,32.95332154738217,-87.39563466363757,24.366666666666667
NEON.PLA.D08.TALL.03407,32.95290698643892,-87.39762770141886,14.525
NEON.PLA.D08.TALL.03383,32.95396611779969,-87.39714962014592,15.3
NEON.PLA.D08.TALL.03236,32.95405402275238,-87.39713427305426,14.425
NEON.PLA.D08.TALL.03233,32.95398805013285,-87.39707713737383,19.825
NEON.PLA.D08.TALL.03193,32.95159439382247,-87.39538155951529,16.35
NEON.PLA.D08.TALL.00482,32.951768998253186,-87.39524415686981,19.775
NEON.PLA.D08.TALL.00473,32.951689777699265,-87.39523146132602,10.7
NEON.PLA.D08.TALL.03197,32.95158817827742,-87.39533473598604,11.174999999999999
NEON.PLA.D08.TALL.03225,32.95376548814615,-87.39695586027794,24.925
NEON.PLA.D08.TALL.03396,32.95391857243236,-87.39686027388528,12
NEON.PLA.D08.TALL.03226,32.95380840653366,-87.39694296404681,14.875
NEON.PLA.D08.TALL.00452,32.95162506665844,-87.39534955360497,21.225
NEON.PLA.D08.TALL.00478,32.95173068708731,-87.39523746621965,27.025
NEON.PLA.D08.TALL.03195,32.951586443727784,-87.39534959348546,12.625
NEON.PLA.D08.TALL.03207,32.953898669278836,-87.39691782227233,11.4
NEON.PLA.D08.TALL.03288,32.952907176126224,-87.39779200089826,17.75
NEON.PLA.D08.TALL.03434,32.9527830020505,-87.39736749292868,17.566666666666666
NEON.PLA.D08.TALL.03290,32.95291704121026,-87.39776589146406,16.4
NEON.PLA.D08.TALL.03340,32.95338794733552,-87.39564277332266,25.325
NEON.PLA.D08.TALL.00673,32.95072171922691,-87.39619269487919,43
NEON.PLA.D08.TALL.00627,32.950869393729754,-87.39611205148674,14.55
NEON.PLA.D08.TALL.00664,32.95076521061412,-87.39613458552202,31.775
NEON.PLA.D08.TALL.00670,32.950849129219705,-87.39618283016137,32.5
NEON.PLA.D08.TALL.00606,32.950813985957424,-87.39609845966146,41.4
NEON.PLA.D08.TALL.06046,32.95086165052461,-87.39609391610071,30.75
NEON.PLA.D08.TALL.00699,32.9507380981959,-87.39607315731818,17.675
NEON.PLA.D08.TALL.00681,32.95070932783279,-87.3960498558352,13.35
NEON.PLA.D08.TALL.00679,32.9507040589239,-87.39604229141354,24.55
NEON.PLA.D08.TALL.00700,32.95081908308957,-87.39605636135626,34.125
NEON.PLA.D08.TALL.11201,32.95324057288211,-87.39554141253072,11.675
NEON.PLA.D08.TALL.00646,32.95084948649512,-87.39471645651564,19.6
NEON.PLA.D08.TALL.11308,32.95165837262323,-87.39515729329152,11.225
NEON.PLA.D08.TALL.00660,32.95159480300406,-87.39545526289041,10.125
NEON.PLA.D08.TALL.00488,32.95171461624264,-87.39528064857016,13.425
NEON.PLA.D08.TALL.00674,32.951691889092125,-87.39557685268595,12.475
NEON.PLA.D08.TALL.11302,32.95164852507194,-87.39557424132724,10.525
NEON.PLA.D08.TALL.00648,32.95159438647118,-87.39519797682291,17.85
NEON.PLA.D08.TALL.11303,32.951669033358435,-87.39540058922009,10.175
NEON.PLA.D08.TALL.00678,32.951692923604426,-87.39556340847949,11.425
NEON.PLA.D08.TALL.11304,32.95163295156262,-87.39555405702137,7.366666666666666
NEON.PLA.D08.TALL.00650,32.95162187686567,-87.39520272145852,10.825
NEON.PLA.D08.TALL.11208,32.950591450162285,-87.39914840316273,23.975
NEON.PLA.D08.TALL.11207,32.95047843010208,-87.39900961068801,10.5
NEON.PLA.D08.TALL.11210,32.94714399147863,-87.3979047176193,11.175
NEON.PLA.D08.TALL.11211,32.94713177495108,-87.39770860147169,11.3
NEON.PLA.D08.TALL.11316,32.95018713334063,-87.39746481513357,29.55
NEON.PLA.D08.TALL.11218,32.947154009210074,-87.3977144587632,12.200000000000001
NEON.PLA.D08.TALL.01437,32.952585722069074,-87.39865653193321,13.675
NEON.PLA.D08.TALL.11325,32.95249402175384,-87.39881843962792,10.55
NEON.PLA.D08.TALL.11326,32.952427972209314,-87.39883684348874,6.1000000000000005
NEON.PLA.D08.TALL.11324,32.95257876682145,-87.39869732642904,10.1
NEON.PLA.D08.TALL.11336,32.95187788372464,-87.39713630677161,10.1
NEON.PLA.D08.TALL.11335,32.951912827651356,-87.39707854243592,10
NEON.PLA.D08.TALL.11332,32.951788414416214,-87.39709638155749,25.75
NEON.PLA.D08.TALL.11329,32.95181864016754,-87.39737893837213,10.075
NEON.PLA.D08.TALL.11334,32.951903554942106,-87.39707809051893,36.6
NEON.PLA.D08.TALL.01438,32.953945212381775,-87.39678522627236,40.625
NEON.PLA.D08.TALL.11254,32.95087873049592,-87.39597731452409,34
NEON.PLA.D08.TALL.11346,32.95402128407953,-87.39702494231585,10.35
NEON.PLA.D08.TALL.00714,32.954101845404224,-87.39712495021277,10.45
NEON.PLA.D08.TALL.11345,32.95392235643155,-87.39682900583387,10.675
NEON.PLA.D08.TALL.11253,32.95078883041572,-87.3961778300966,41.766666666666666
NEON.PLA.D08.TALL.11274,32.92169265029206,-87.43332780733888,39
NEON.PLA.D08.TALL.11273,32.9216530234677,-87.4334481801974,33.8
NEON.PLA.D08.TALL.11391,32.91911859629841,-87.39757719024472,41.2
NEON.PLA.D08.TALL.00869,32.92209344480125,-87.4288598246096,19.1
NEON.PLA.D08.TALL.01118,32.92222315672778,-87.42886447333157,15.8
NEON.PLA.D08.TALL.11392,32.91912678085443,-87.39757305920504,22.3
NEON.PLA.D08.TALL.10515,32.95593440027342,-87.426912929803,20.9
NEON.PLA.D08.TALL.10534,32.95976343391133,-87.42523221146935,33.2
NEON.PLA.D08.TALL.10547,32.95983373388961,-87.42522419514071,63.4
NEON.PLA.D08.TALL.10550,32.959817723796675,-87.4252415740851,11.1
NEON.PLA.D08.TALL.10548,32.95981932558372,-87.42522607918794,15.3
NEON.PLA.D08.TALL.10546,32.959854468847816,-87.42521030398531,10.8
NEON.PLA.D08.TALL.10538,32.9597818084469,-87.42517117649214,11.9
NEON.PLA.D08.TALL.10543,32.959869960512115,-87.42519554442882,11.6
NEON.PLA.D08.TALL.10537,32.95980292708025,-87.42520444656225,42.8
NEON.PLA.D08.TALL.10544,32.959859665996724,-87.42516369212439,11
NEON.PLA.D08.TALL.10549,32.95983016140624,-87.42524976412312,20
NEON.PLA.D08.TALL.10540,32.95982343232595,-87.4253420569713,11.5
NEON.PLA.D08.TALL.10531,32.95973462922176,-87.42530205600653,42.2
NEON.PLA.D08.TALL.10542,32.95984912413189,-87.42522387204984,44.4
NEON.PLA.D08.TALL.10539,32.95986442732319,-87.42534180251045,41.9
NEON.PLA.D08.TALL.10541,32.959822167932735,-87.42527576647696,27
NEON.PLA.D08.TALL.10536,32.95972727702475,-87.42514400156053,10.6
NEON.PLA.D08.TALL.10532,32.959776361904,-87.42535152351529,42.9
NEON.PLA.D08.TALL.10545,32.95985264060385,-87.4251737325143,21.8
NEON.PLA.D08.TALL.10533,32.959762025136605,-87.42535349490706,13.6
NEON.PLA.D08.TALL.10535,32.959763338859425,-87.42521869062229,11.2
NEON.PLA.D08.TALL.10551,32.959849578021476,-87.42523170354796,24
NEON.PLA.D08.TALL.11423,32.95624781276583,-87.41010272099207,14.1
NEON.PLA.D08.TALL.11434,32.97768305871741,-87.43262124284959,44
NEON.PLA.D08.TALL.12541,32.95338438369363,-87.39559114115075,11.066666666666666
NEON.PLA.D08.TALL.11124,32.953950234301836,-87.39716476173554,20.95
NEON.PLA.D08.TALL.11118,32.954122783083214,-87.3969723488699,19.9
NEON.PLA.D08.TALL.11126,32.9539475601779,-87.39715915286148,29.25
NEON.PLA.D08.TALL.03437,32.95270047639788,-87.39743111337575,11.5
NEON.PLA.D08.TALL.03078,32.95183534543012,-87.39743400041495,21.633333333333333
NEON.PLA.D08.TALL.03428,32.95284613432841,-87.39745024989409,10.625
NEON.PLA.D08.TALL.03094,32.95196886806992,-87.39749427989672,11.9
NEON.PLA.D08.TALL.03094A,32.9519718861388,-87.39749285991557,9.8
NEON.PLA.D08.TALL.03103,32.95190379276055,-87.3973699532448,12.625
NEON.PLA.D08.TALL.03094B,32.9519718861388,-87.39749285991557,6.6
NEON.PLA.D08.TALL.03049,32.95183592909072,-87.39711216834753,13.35
NEON.PLA.D08.TALL.00496,32.95174273433105,-87.39536371353431,12.225000000000001
NEON.PLA.D08.TALL.00491,32.95171973314243,-87.39532760988024,16.3
NEON.PLA.D08.TALL.00659,32.95175315211775,-87.39530697795401,12.4
NEON.PLA.D08.TALL.03099,32.951758916417766,-87.3953615205923,18.625
NEON.PLA.D08.TALL.00489,32.95170535882581,-87.39530670794218,12.425
NEON.PLA.D08.TALL.00492,32.95169760186173,-87.39531555653227,16.075
NEON.PLA.D08.TALL.00647,32.95159144851103,-87.39515092854589,26.8
NEON.PLA.D08.TALL.00493,32.951730661705355,-87.39536764779733,18.025
NEON.PLA.D08.TALL.00487,32.951725958205834,-87.39528221132555,11.5
NEON.PLA.D08.TALL.00494,32.9517323274815,-87.39537797365739,14.225
NEON.PLA.D08.TALL.00475,32.95171439640508,-87.39524112705665,13.8
NEON.PLA.D08.TALL.02800,32.94932728452333,-87.39574963128892,19.625
NEON.PLA.D08.TALL.03150,32.95175250851594,-87.39541461561802,10.575
NEON.PLA.D08.TALL.01913,32.950209984048115,-87.39747661964275,43.825
NEON.PLA.D08.TALL.00484,32.95176118081672,-87.3952957595977,13.575
NEON.PLA.D08.TALL.00484A,32.95176118081672,-87.3952957595977,4.699999999999999
NEON.PLA.D08.TALL.01303,32.949069400958955,-87.39445586435576,21.4
NEON.PLA.D08.TALL.01304,32.949181367462764,-87.39461258654745,12.4
NEON.PLA.D08.TALL.01855,32.948647851322335,-87.39838132350926,11.475
NEON.PLA.D08.TALL.01860,32.94870008904732,-87.3984503055562,12.525
NEON.PLA.D08.TALL.02342,32.94879099772089,-87.39748285753915,16.725
NEON.PLA.D08.TALL.02325,32.94891630994373,-87.39734284848215,46.1
NEON.PLA.D08.TALL.02326,32.94886196778767,-87.39738958663646,27.8
NEON.PLA.D08.TALL.01329,32.94917349853475,-87.39446865326926,42.775
NEON.PLA.D08.TALL.02327,32.948846159402656,-87.3974113922208,23.8
NEON.PLA.D08.TALL.11127,32.948652984919924,-87.39730606152358,10.366666666666667
NEON.PLA.D08.TALL.11128,32.948724173154716,-87.39738526290115,10.266666666666667
NEON.PLA.D08.TALL.12445,32.948633578844316,-87.39836187548109,11.2
NEON.PLA.D08.TALL.12462,32.947200623717514,-87.3976952989758,10.966666666666667
NEON.PLA.D08.TALL.12465,32.94807122436249,-87.39585267278643,10.799999999999999
NEON.PLA.D08.TALL.02395,32.9471710136194,-87.39790185541668,22.3
NEON.PLA.D08.TALL.00792,32.94702112323295,-87.39773192744293,10.95
NEON.PLA.D08.TALL.02464,32.94679637590738,-87.39668457951495,12.35
NEON.PLA.D08.TALL.00438A,32.95269737724793,-87.39882466128999,8.533333333333333
NEON.PLA.D08.TALL.10484,32.953370427302616,-87.39551916591441,11.149999999999999
NEON.PLA.D08.TALL.10484A,32.953370427302616,-87.39551916591441,8.899999999999999
NEON.PLA.D08.TALL.10474,32.953407310548364,-87.39547254465977,10.4
NEON.PLA.D08.TALL.11490,32.952884745847484,-87.3976768316381,15.05
NEON.PLA.D08.TALL.10498,32.95194199428166,-87.39731122320728,10.4
NEON.PLA.D08.TALL.11304A,32.95163295156262,-87.39555405702137,6.25
NEON.PLA.D08.TALL.12842,32.9507022205491,-87.39489366664763,47.1
NEON.PLA.D08.TALL.13003,32.95039639781833,-87.39937716421322,11.25
NEON.PLA.D08.TALL.11498,32.94866694196463,-87.39843544790855,10.2
NEON.PLA.D08.TALL.13014,32.95269742367893,-87.39887192659589,10.4
NEON.PLA.D08.TALL.13012,32.95264551398641,-87.3987230636427,10.25
NEON.PLA.D08.TALL.14509,32.95078891694564,-87.39617664882968,39.8
NEON.PLA.D08.TALL.14665,32.953780219531104,-87.39678498544588,36.4
NEON.PLA.D08.TALL.14666,32.9539458809605,-87.39690625648628,14.7
NEON.PLA.D08.TALL.14521,32.94719389903118,-87.39779067354928,10.7
NEON.PLA.D08.TALL.14520,32.94823713982747,-87.39994258786132,10.6
NEON.PLA.D05.TREE.00512,45.49525451298996,-89.59089399427988,41.125
NEON.PLA.D05.TREE.00615,45.49529381980461,-89.5909725615091,14.225
NEON.PLA.D05.TREE.00510,45.4953602793849,-89.59108126192572,33.275
NEON.PLA.D05.TREE.00515,45.49510719081552,-89.59091861274135,11.725
NEON.PLA.D05.TREE.00664,45.491646624032505,-89.59247508811963,13.975
NEON.PLA.D05.TREE.00662,45.49518675228029,-89.59092636884392,18.425
NEON.PLA.D05.TREE.00517,45.49169442838894,-89.59226228611084,19.35
NEON.PLA.D05.TREE.00568,45.49161907833578,-89.59234512466278,21.775
NEON.PLA.D05.TREE.00555,45.49522376945833,-89.59102652715254,28.975
NEON.PLA.D05.TREE.00590,45.49169559802501,-89.59243966359998,23.525
NEON.PLA.D05.TREE.00647,45.495291386853296,-89.59102315418146,26.3
NEON.PLA.D05.TREE.00646,45.49164429319349,-89.59240820732728,35.025
NEON.PLA.D05.TREE.00623,45.491670205807374,-89.59231437140603,34.525
NEON.PLA.D05.TREE.00564,45.49532966345871,-89.59104908539953,32.375
NEON.PLA.D05.TREE.00655,45.495069916222874,-89.59092614380589,27.025
NEON.PLA.D05.TREE.00644,45.49166918641209,-89.59226361937112,44.4
NEON.PLA.D05.TREE.00518,45.491727017221045,-89.59228707275706,11.975
NEON.PLA.D05.TREE.00660,45.495250952511434,-89.59094032376899,13.34
NEON.PLA.D05.TREE.00513,45.495385524938015,-89.59105311995778,10.149999999999999
NEON.PLA.D05.TREE.00593,45.495106336227366,-89.5910925039942,32.7
NEON.PLA.D05.TREE.00504,45.4952562548706,-89.59102959373324,27
NEON.PLA.D05.TREE.00559,45.49523322849998,-89.59099277250384,14.275
NEON.PLA.D05.TREE.00561,45.49505500516242,-89.59109763705227,47.525
NEON.PLA.D05.TREE.00650,45.491546453268576,-89.592420826779545,15.175
NEON.PLA.D05.TREE.00626,45.4915945911155,-89.59245215340417,21.825
NEON.PLA.D05.TREE.00547,45.49156895485469,-89.5922911984896,43.05
NEON.PLA.D05.TREE.00516,45.49511129279703,-89.59093575384347,46.9
NEON.PLA.D05.TREE.00549,45.4915150532118,-89.59233762811428,27.95
NEON.PLA.D05.TREE.00501,45.495142119143324,-89.59086738892756,32.2
NEON.PLA.D05.TREE.00671,45.49521142062487,-89.59106095712887,15.05
NEON.PLA.D05.TREE.00618,45.49533613425105,-89.59085986175202,15.5
NEON.PLA.D05.TREE.00542,45.49513202261467,-89.59103464577791,47.275
NEON.PLA.D05.TREE.00507,45.49148427901365,-89.59231184122318,27.075
NEON.PLA.D05.TREE.00648,45.49538724775173,-89.59086814933777,19.775
NEON.PLA.D05.TREE.00670,45.49173321179936,-89.59243588534117,52.225
NEON.PLA.D05.TREE.00505,45.49147546162573,-89.5924538464519,17.05
NEON.PLA.D05.TREE.00668,45.49174106304473,-89.59237219572564,10.9
NEON.PLA.D05.TREE.00643,45.49151696010257,-89.59226504939738,27.6
NEON.PLA.D05.TREE.00546,45.49171623027496,-89.59235511970871,13.175
NEON.PLA.D05.TREE.00543,45.49508499884673,-89.59103894640225,18.9
NEON.PLA.D05.TREE.00537,45.49536456023368,-89.5909547928089,36.175
NEON.PLA.D05.TREE.00560,45.49509639933094,-89.59088699678446,35.75
NEON.PLA.D05.TREE.00562,45.49168550245034,-89.59236976912241,32.925
NEON.PLA.D05.TREE.00524,45.49164332692323,-89.5922972153832,11.975
NEON.PLA.D05.TREE.00627,45.49153492870859,-89.59242069031097,18.625
NEON.PLA.D05.TREE.00587,45.491520656713746,-89.59244101437602,13.45
NEON.PLA.D05.TREE.00523,45.495378521266964,-89.5909592902254,43.125
NEON.PLA.D05.TREE.00619,45.49169095611715,-89.59223106117331,32.35
NEON.PLA.D05.TREE.00634,45.49533143924184,-89.59084359731824,48.175000000000004
NEON.PLA.D05.TREE.00508,45.49177355350799,-89.59247615921991,14.425
NEON.PLA.D05.TREE.00527,45.495272545525275,-89.59087715656517,50
NEON.PLA.D05.TREE.00544,45.49530107674947,-89.59103601721615,22.95
NEON.PLA.D05.TREE.00550,45.49151727910199,-89.59246362546034,10.9
NEON.PLA.D05.TREE.00661,45.49521737634479,-89.59089922262167,15.9
