PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP91	Memeumbe	41	0	0	0	0
BSP91	Memeumbe	41	0	0	0	0
BSP91	Memeumbe	41	0	0	0	0
BSP91	Memeumbe	42	0	0	0	0
BSP91	Memeumbe	43	0	0	0	0
BSP91	Memeumbe	43	0	0	0	0
BSP91	Memeumbe	43	0	0	0	0
BSP91	Memeumbe	43	0	0	0	0
BSP91	Memeumbe	44	41	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	44	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	45	0	0	0	0
BSP91	Memeumbe	46	34	0	0	0
BSP91	Memeumbe	46	0	0	0	0
BSP91	Memeumbe	46	0	0	0	0
BSP91	Memeumbe	46	0	0	0	0
BSP91	Memeumbe	46	0	0	0	0
BSP91	Memeumbe	46	0	0	0	0
BSP91	Memeumbe	47	24	0	0	0
BSP91	Memeumbe	47	0	0	0	0
BSP91	Memeumbe	47	0	0	0	0
BSP91	Memeumbe	47	0	0	0	0
BSP91	Memeumbe	47	0	0	0	0
BSP91	Memeumbe	47	0	0	0	0
BSP91	Memeumbe	48	32	0	0	0
BSP91	Memeumbe	48	0	0	0	0
BSP91	Memeumbe	48	0	0	0	0
BSP91	Memeumbe	48	0	0	0	0
BSP91	Memeumbe	48	0	0	0	0
BSP91	Memeumbe	49	47	0	0	0
BSP91	Memeumbe	49	0	0	0	0
BSP91	Memeumbe	49	0	0	0	0
BSP91	Memeumbe	49	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	50	0	0	0	0
BSP91	Memeumbe	51	0	0	0	0
BSP91	Memeumbe	51	0	0	0	0
BSP91	Memeumbe	51	0	0	0	0
BSP91	Memeumbe	51	0	0	0	0
BSP91	Memeumbe	52	0	0	0	0
BSP91	Memeumbe	52	0	0	0	0
BSP91	Memeumbe	52	0	0	0	0
BSP91	Memeumbe	52	0	0	0	0
BSP91	Memeumbe	53	51	0	0	0
BSP91	Memeumbe	53	45	0	0	0
BSP91	Memeumbe	53	40	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	53	0	0	0	0
BSP91	Memeumbe	54	37	0	0	0
BSP91	Memeumbe	54	0	0	0	0
BSP91	Memeumbe	54	0	0	0	0
BSP91	Memeumbe	54	0	0	0	0
BSP91	Memeumbe	55	32	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	55	0	0	0	0
BSP91	Memeumbe	56	53	48	0	0
BSP91	Memeumbe	56	54	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	56	0	0	0	0
BSP91	Memeumbe	57	0	0	0	0
BSP91	Memeumbe	57	0	0	0	0
BSP91	Memeumbe	57	0	0	0	0
BSP91	Memeumbe	57	0	0	0	0
BSP91	Memeumbe	57	0	0	0	0
BSP91	Memeumbe	58	42	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	58	0	0	0	0
BSP91	Memeumbe	59	47	0	0	0
BSP91	Memeumbe	59	0	0	0	0
BSP91	Memeumbe	59	0	0	0	0
BSP91	Memeumbe	59	0	0	0	0
BSP91	Memeumbe	60	0	0	0	0
BSP91	Memeumbe	60	0	0	0	0
BSP91	Memeumbe	61	29	21	0	0
BSP91	Memeumbe	61	0	0	0	0
BSP91	Memeumbe	61	0	0	0	0
BSP91	Memeumbe	61	0	0	0	0
BSP91	Memeumbe	61	0	0	0	0
BSP91	Memeumbe	62	46	0	0	0
BSP91	Memeumbe	62	45	0	0	0
BSP91	Memeumbe	62	0	0	0	0
BSP91	Memeumbe	62	0	0	0	0
BSP91	Memeumbe	62	0	0	0	0
BSP91	Memeumbe	63	34	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	63	0	0	0	0
BSP91	Memeumbe	64	0	0	0	0
BSP91	Memeumbe	64	0	0	0	0
BSP91	Memeumbe	65	52	35	29	0
BSP91	Memeumbe	65	51	0	0	0
BSP91	Memeumbe	65	32	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	65	0	0	0	0
BSP91	Memeumbe	66	0	0	0	0
BSP91	Memeumbe	66	0	0	0	0
BSP91	Memeumbe	66	0	0	0	0
BSP91	Memeumbe	66	0	0	0	0
BSP91	Memeumbe	66	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	67	0	0	0	0
BSP91	Memeumbe	68	0	0	0	0
BSP91	Memeumbe	68	0	0	0	0
BSP91	Memeumbe	68	0	0	0	0
BSP91	Memeumbe	68	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	69	0	0	0	0
BSP91	Memeumbe	70	59	0	0	0
BSP91	Memeumbe	70	41	0	0	0
BSP91	Memeumbe	70	0	0	0	0
BSP91	Memeumbe	70	0	0	0	0
BSP91	Memeumbe	70	0	0	0	0
BSP91	Memeumbe	71	52	0	0	0
BSP91	Memeumbe	71	31	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	71	0	0	0	0
BSP91	Memeumbe	72	69	0	0	0
BSP91	Memeumbe	72	59	0	0	0
BSP91	Memeumbe	72	0	0	0	0
BSP91	Memeumbe	72	0	0	0	0
BSP91	Memeumbe	73	71	50	0	0
BSP91	Memeumbe	73	61	0	0	0
BSP91	Memeumbe	73	43	0	0	0
BSP91	Memeumbe	73	0	0	0	0
BSP91	Memeumbe	73	0	0	0	0
BSP91	Memeumbe	73	0	0	0	0
BSP91	Memeumbe	73	0	0	0	0
BSP91	Memeumbe	73	0	0	0	0
BSP91	Memeumbe	74	55	0	0	0
BSP91	Memeumbe	74	0	0	0	0
BSP91	Memeumbe	75	0	0	0	0
BSP91	Memeumbe	75	0	0	0	0
BSP91	Memeumbe	75	0	0	0	0
BSP91	Memeumbe	75	0	0	0	0
BSP91	Memeumbe	76	47	40	0	0
BSP91	Memeumbe	76	74	0	0	0
BSP91	Memeumbe	76	0	0	0	0
BSP91	Memeumbe	76	0	0	0	0
BSP91	Memeumbe	76	0	0	0	0
BSP91	Memeumbe	76	0	0	0	0
BSP91	Memeumbe	77	71	0	0	0
BSP91	Memeumbe	77	0	0	0	0
BSP91	Memeumbe	77	0	0	0	0
BSP91	Memeumbe	78	0	0	0	0
BSP91	Memeumbe	78	0	0	0	0
BSP91	Memeumbe	78	0	0	0	0
BSP91	Memeumbe	79	74	53	0	0
BSP91	Memeumbe	79	39	0	0	0
BSP91	Memeumbe	79	0	0	0	0
BSP91	Memeumbe	80	0	0	0	0
BSP91	Memeumbe	80	0	0	0	0
BSP91	Memeumbe	80	0	0	0	0
BSP91	Memeumbe	80	0	0	0	0
BSP91	Memeumbe	81	72	49	0	0
BSP91	Memeumbe	81	0	0	0	0
BSP91	Memeumbe	81	0	0	0	0
BSP91	Memeumbe	82	71	0	0	0
BSP91	Memeumbe	82	68	43	0	0
BSP91	Memeumbe	83	46	0	0	0
BSP91	Memeumbe	83	0	0	0	0
BSP91	Memeumbe	84	0	0	0	0
BSP91	Memeumbe	85	71	0	0	0
BSP91	Memeumbe	85	65	34	0	0
BSP91	Memeumbe	85	0	0	0	0
BSP91	Memeumbe	85	0	0	0	0
BSP91	Memeumbe	85	0	0	0	0
BSP91	Memeumbe	85	0	0	0	0
BSP91	Memeumbe	85	0	0	0	0
BSP91	Memeumbe	86	69	48	0	0
BSP91	Memeumbe	86	53	0	0	0
BSP91	Memeumbe	86	0	0	0	0
BSP91	Memeumbe	86	0	0	0	0
BSP91	Memeumbe	87	0	0	0	0
BSP91	Memeumbe	87	0	0	0	0
BSP91	Memeumbe	87	0	0	0	0
BSP91	Memeumbe	88	0	0	0	0
BSP91	Memeumbe	88	0	0	0	0
BSP91	Memeumbe	88	0	0	0	0
BSP91	Memeumbe	89	76	0	0	0
BSP91	Memeumbe	89	76	0	0	0
BSP91	Memeumbe	89	0	0	0	0
BSP91	Memeumbe	90	0	0	0	0
BSP91	Memeumbe	90	0	0	0	0
BSP91	Memeumbe	91	0	0	0	0
BSP91	Memeumbe	92	0	0	0	0
BSP91	Memeumbe	93	0	0	0	0
BSP91	Memeumbe	94	0	0	0	0
BSP91	Memeumbe	95	54	0	0	0
BSP91	Memeumbe	95	0	0	0	0
BSP91	Memeumbe	95	0	0	0	0
BSP91	Memeumbe	95	0	0	0	0
BSP91	Memeumbe	96	91	0	0	0
BSP91	Memeumbe	96	0	0	0	0
BSP91	Memeumbe	96	0	0	0	0
BSP91	Memeumbe	97	0	0	0	0
BSP91	Memeumbe	98	0	0	0	0
BSP91	Memeumbe	98	0	0	0	0
BSP91	Memeumbe	98	0	0	0	0
BSP91	Memeumbe	99	34	0	0	0
BSP91	Memeumbe	99	0	0	0	0
BSP91	Memeumbe	100	98	48	0	0
BSP91	Memeumbe	100	0	0	0	0
BSP91	Memeumbe	101	0	0	0	0
BSP91	Memeumbe	101	0	0	0	0
BSP91	Memeumbe	102	85	0	0	0
BSP91	Memeumbe	102	0	0	0	0
BSP91	Memeumbe	103	0	0	0	0
BSP91	Memeumbe	104	0	0	0	0
BSP91	Memeumbe	104	0	0	0	0
BSP91	Memeumbe	106	84	0	0	0
BSP91	Memeumbe	106	0	0	0	0
BSP91	Memeumbe	108	0	0	0	0
BSP91	Memeumbe	109	76	0	0	0
BSP91	Memeumbe	109	0	0	0	0
BSP91	Memeumbe	110	0	0	0	0
BSP91	Memeumbe	110	0	0	0	0
BSP91	Memeumbe	112	0	0	0	0
BSP91	Memeumbe	113	0	0	0	0
BSP91	Memeumbe	115	105	77	0	0
BSP91	Memeumbe	115	0	0	0	0
BSP91	Memeumbe	119	0	0	0	0
BSP91	Memeumbe	120	0	0	0	0
BSP91	Memeumbe	121	0	0	0	0
BSP91	Memeumbe	123	0	0	0	0
BSP91	Memeumbe	124	0	0	0	0
BSP91	Memeumbe	125	87	78	0	0
BSP91	Memeumbe	125	0	0	0	0
BSP91	Memeumbe	126	0	0	0	0
BSP91	Memeumbe	128	0	0	0	0
BSP91	Memeumbe	139	0	0	0	0
BSP91	Memeumbe	147	0	0	0	0
BSP91	Memeumbe	173	0	0	0	0
BSP104	Memewigh	11	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	12	0	0	0	0
BSP104	Memewigh	14	0	0	0	0
BSP104	Memewigh	15	0	0	0	0
BSP104	Memewigh	16	0	0	0	0
BSP104	Memewigh	20	0	0	0	0
BSP104	Memewigh	20	0	0	0	0
BSP104	Memewigh	20	0	0	0	0
BSP104	Memewigh	22	0	0	0	0
BSP104	Memewigh	23	0	0	0	0
BSP104	Memewigh	23	0	0	0	0
BSP104	Memewigh	32	0	0	0	0
BSP37	Memewigh	20	0	0	0	0
BSP42	Memewigh	10	0	0	0	0
BSP42	Memewigh	13	0	0	0	0
BSP76	Memewigh	18	0	0	0	0
BSP76	Memewigh	22	0	0	0	0
BSP79	Memewigh	12	0	0	0	0
BSP79	Memewigh	14	0	0	0	0
BSP99	Memewigh	23	0	0	0	0
BSP102	Mesuferr	12	0	0	0	0
BSP102	Mesuferr	21	0	0	0	0
BSP102	Mesuferr	30	0	0	0	0
BSP104	Mesuferr	12	0	0	0	0
BSP104	Mesuferr	12	0	0	0	0
BSP104	Mesuferr	22	0	0	0	0
BSP104	Mesuferr	58	0	0	0	0
BSP104	Mesuferr	81	0	0	0	0
BSP71	Mesuferr	12	0	0	0	0
BSP73	Mesuferr	12	0	0	0	0
BSP73	Mesuferr	15	0	0	0	0
BSP73	Mesuferr	15	0	0	0	0
BSP73	Mesuferr	16	0	0	0	0
BSP73	Mesuferr	18	0	0	0	0
BSP73	Mesuferr	20	0	0	0	0
BSP73	Mesuferr	20	0	0	0	0
BSP73	Mesuferr	20	0	0	0	0
BSP73	Mesuferr	20	0	0	0	0
BSP73	Mesuferr	25	0	0	0	0
BSP73	Mesuferr	27	0	0	0	0
BSP73	Mesuferr	30	0	0	0	0
BSP73	Mesuferr	30	0	0	0	0
BSP73	Mesuferr	32	0	0	0	0
BSP73	Mesuferr	33	0	0	0	0
BSP73	Mesuferr	34	0	0	0	0
BSP73	Mesuferr	34	0	0	0	0
BSP73	Mesuferr	35	0	0	0	0
BSP73	Mesuferr	35	0	0	0	0
BSP73	Mesuferr	35	0	0	0	0
BSP73	Mesuferr	36	0	0	0	0
BSP73	Mesuferr	37	0	0	0	0
BSP73	Mesuferr	39	0	0	0	0
BSP73	Mesuferr	40	0	0	0	0
BSP73	Mesuferr	45	0	0	0	0
BSP73	Mesuferr	45	0	0	0	0
BSP73	Mesuferr	45	0	0	0	0
BSP73	Mesuferr	46	0	0	0	0
BSP73	Mesuferr	50	0	0	0	0
BSP73	Mesuferr	55	0	0	0	0
BSP73	Mesuferr	55	0	0	0	0
BSP73	Mesuferr	58	0	0	0	0
BSP73	Mesuferr	59	0	0	0	0
BSP73	Mesuferr	61	0	0	0	0
BSP73	Mesuferr	61	0	0	0	0
BSP73	Mesuferr	64	0	0	0	0
BSP73	Mesuferr	68	0	0	0	0
BSP73	Mesuferr	69	0	0	0	0
BSP73	Mesuferr	71	0	0	0	0
BSP73	Mesuferr	75	0	0	0	0
BSP73	Mesuferr	80	0	0	0	0
BSP73	Mesuferr	83	0	0	0	0
BSP73	Mesuferr	85	0	0	0	0
BSP73	Mesuferr	89	0	0	0	0
BSP73	Mesuferr	89	0	0	0	0
BSP73	Mesuferr	90	0	0	0	0
BSP73	Mesuferr	93	0	0	0	0
BSP73	Mesuferr	130	0	0	0	0
BSP73	Mesuferr	135	0	0	0	0
BSP74	Mesuferr	15	0	0	0	0
BSP74	Mesuferr	15	0	0	0	0
BSP74	Mesuferr	27	0	0	0	0
BSP74	Mesuferr	30	0	0	0	0
BSP74	Mesuferr	44	0	0	0	0
BSP74	Mesuferr	52	0	0	0	0
BSP74	Mesuferr	94	0	0	0	0
BSP74	Mesuferr	148	0	0	0	0
BSP74	Mesuferr	220	0	0	0	0
BSP74	Mesuferr	230	0	0	0	0
BSP74	Mesuferr	247	0	0	0	0
BSP74	Mesuferr	307	0	0	0	0
BSP75	Mesuferr	210	0	0	0	0
BSP1	Meynlaxi	11	0	0	0	0
BSP1	Meynlaxi	12	10	0	0	0
BSP1	Meynlaxi	14	13	0	0	0
BSP1	Meynlaxi	14	0	0	0	0
BSP1	Meynlaxi	15	0	0	0	0
BSP1	Meynlaxi	16	0	0	0	0
BSP1	Meynlaxi	17	16	13	0	0
BSP1	Meynlaxi	17	0	0	0	0
BSP1	Meynlaxi	19	15	13	0	0
BSP1	Meynlaxi	25	23	17	0	0
BSP1	Meynlaxi	31	13	0	0	0
BSP1	Meynlaxi	38	0	0	0	0
BSP1	Meynlaxi	41	0	0	0	0
BSP1	Meynlaxi	70	0	0	0	0
BSP1	Meynlaxi	79	0	0	0	0
BSP1	Meynlaxi	84	0	0	0	0
BSP10	Meynlaxi	10	0	0	0	0
BSP10	Meynlaxi	11	0	0	0	0
BSP10	Meynlaxi	12	0	0	0	0
BSP10	Meynlaxi	13	0	0	0	0
BSP10	Meynlaxi	14	10	0	0	0
BSP10	Meynlaxi	14	0	0	0	0
BSP10	Meynlaxi	14	0	0	0	0
BSP10	Meynlaxi	15	0	0	0	0
BSP10	Meynlaxi	16	15	0	0	0
BSP10	Meynlaxi	18	0	0	0	0
BSP10	Meynlaxi	19	0	0	0	0
BSP10	Meynlaxi	19	0	0	0	0
BSP10	Meynlaxi	20	0	0	0	0
BSP10	Meynlaxi	22	0	0	0	0
BSP10	Meynlaxi	25	0	0	0	0
BSP10	Meynlaxi	26	0	0	0	0
BSP10	Meynlaxi	27	0	0	0	0
BSP10	Meynlaxi	28	0	0	0	0
BSP10	Meynlaxi	30	0	0	0	0
BSP10	Meynlaxi	32	0	0	0	0
BSP10	Meynlaxi	32	0	0	0	0
BSP10	Meynlaxi	37	0	0	0	0
BSP10	Meynlaxi	43	0	0	0	0
BSP10	Meynlaxi	44	0	0	0	0
BSP10	Meynlaxi	49	0	0	0	0
BSP10	Meynlaxi	50	0	0	0	0
BSP10	Meynlaxi	60	0	0	0	0
BSP10	Meynlaxi	61	0	0	0	0
BSP10	Meynlaxi	65	0	0	0	0
BSP10	Meynlaxi	79	0	0	0	0
BSP10	Meynlaxi	85	19	0	0	0
BSP101	Meynlaxi	24	0	0	0	0
BSP104	Meynlaxi	70	0	0	0	0
BSP104	Meynlaxi	70	0	0	0	0
BSP11	Meynlaxi	15	0	0	0	0
BSP11	Meynlaxi	25	0	0	0	0
BSP11	Meynlaxi	31	0	0	0	0
BSP11	Meynlaxi	32	0	0	0	0
BSP11	Meynlaxi	34	0	0	0	0
BSP11	Meynlaxi	35	0	0	0	0
BSP11	Meynlaxi	35	0	0	0	0
BSP11	Meynlaxi	42	0	0	0	0
BSP11	Meynlaxi	42	0	0	0	0
BSP11	Meynlaxi	43	0	0	0	0
BSP11	Meynlaxi	95	0	0	0	0
BSP12	Meynlaxi	11	0	0	0	0
BSP12	Meynlaxi	14	0	0	0	0
BSP12	Meynlaxi	14	0	0	0	0
BSP12	Meynlaxi	15	0	0	0	0
BSP12	Meynlaxi	15	0	0	0	0
BSP12	Meynlaxi	15	0	0	0	0
BSP12	Meynlaxi	16	0	0	0	0
BSP12	Meynlaxi	17	0	0	0	0
BSP12	Meynlaxi	19	0	0	0	0
BSP12	Meynlaxi	21	0	0	0	0
BSP12	Meynlaxi	25	0	0	0	0
BSP12	Meynlaxi	28	0	0	0	0
BSP12	Meynlaxi	41	0	0	0	0
BSP12	Meynlaxi	54	0	0	0	0
BSP12	Meynlaxi	61	0	0	0	0
BSP12	Meynlaxi	64	0	0	0	0
BSP12	Meynlaxi	65	40	0	0	0
BSP12	Meynlaxi	68	0	0	0	0
BSP12	Meynlaxi	70	0	0	0	0
BSP12	Meynlaxi	73	19	0	0	0
BSP12	Meynlaxi	75	0	0	0	0
BSP12	Meynlaxi	89	0	0	0	0
BSP12	Meynlaxi	100	25	0	0	0
BSP12	Meynlaxi	107	0	0	0	0
BSP12	Meynlaxi	150	0	0	0	0
BSP17	Meynlaxi	27	0	0	0	0
BSP20	Meynlaxi	13	0	0	0	0
BSP20	Meynlaxi	16	0	0	0	0
BSP20	Meynlaxi	20	0	0	0	0
BSP20	Meynlaxi	23	0	0	0	0
BSP20	Meynlaxi	25	0	0	0	0
BSP20	Meynlaxi	27	21	12	0	0
BSP20	Meynlaxi	29	24	0	0	0
BSP20	Meynlaxi	30	21	0	0	0
BSP20	Meynlaxi	32	0	0	0	0
BSP20	Meynlaxi	33	29	0	0	0
BSP22	Meynlaxi	82	0	0	0	0
BSP22	Meynlaxi	105	0	0	0	0
BSP22	Meynlaxi	119	0	0	0	0
BSP3	Meynlaxi	10	0	0	0	0
BSP3	Meynlaxi	13	0	0	0	0
BSP3	Meynlaxi	14	0	0	0	0
BSP3	Meynlaxi	15	0	0	0	0
BSP3	Meynlaxi	18	13	0	0	0
BSP3	Meynlaxi	18	0	0	0	0
BSP3	Meynlaxi	19	0	0	0	0
BSP3	Meynlaxi	20	0	0	0	0
BSP3	Meynlaxi	23	23	0	0	0
BSP3	Meynlaxi	25	16	0	0	0
BSP3	Meynlaxi	30	0	0	0	0
BSP3	Meynlaxi	31	30	0	0	0
BSP3	Meynlaxi	33	0	0	0	0
BSP34	Meynlaxi	14	0	0	0	0
BSP34	Meynlaxi	106	0	0	0	0
BSP35	Meynlaxi	12	0	0	0	0
BSP35	Meynlaxi	13	0	0	0	0
BSP35	Meynlaxi	14	0	0	0	0
BSP35	Meynlaxi	17	0	0	0	0
BSP35	Meynlaxi	18	0	0	0	0
BSP35	Meynlaxi	23	0	0	0	0
BSP35	Meynlaxi	28	0	0	0	0
BSP35	Meynlaxi	37	0	0	0	0
BSP35	Meynlaxi	43	0	0	0	0
BSP35	Meynlaxi	79	0	0	0	0
BSP35	Meynlaxi	105	0	0	0	0
BSP35	Meynlaxi	106	0	0	0	0
BSP36	Meynlaxi	12	0	0	0	0
BSP36	Meynlaxi	27	0	0	0	0
BSP36	Meynlaxi	44	0	0	0	0
BSP36	Meynlaxi	80	0	0	0	0
BSP41	Meynlaxi	10	0	0	0	0
BSP41	Meynlaxi	10	0	0	0	0
BSP41	Meynlaxi	10	0	0	0	0
BSP41	Meynlaxi	10	0	0	0	0
BSP41	Meynlaxi	10	0	0	0	0
BSP41	Meynlaxi	11	0	0	0	0
BSP41	Meynlaxi	12	0	0	0	0
BSP41	Meynlaxi	13	0	0	0	0
BSP41	Meynlaxi	14	0	0	0	0
BSP41	Meynlaxi	15	0	0	0	0
BSP41	Meynlaxi	18	0	0	0	0
BSP41	Meynlaxi	18	0	0	0	0
BSP41	Meynlaxi	18	0	0	0	0
BSP41	Meynlaxi	23	0	0	0	0
BSP41	Meynlaxi	24	0	0	0	0
BSP41	Meynlaxi	25	0	0	0	0
BSP41	Meynlaxi	27	0	0	0	0
BSP41	Meynlaxi	28	20	0	0	0
BSP41	Meynlaxi	28	0	0	0	0
BSP41	Meynlaxi	33	0	0	0	0
BSP41	Meynlaxi	34	0	0	0	0
BSP41	Meynlaxi	37	0	0	0	0
BSP41	Meynlaxi	41	0	0	0	0
BSP41	Meynlaxi	42	0	0	0	0
BSP41	Meynlaxi	43	0	0	0	0
BSP41	Meynlaxi	47	0	0	0	0
BSP41	Meynlaxi	57	0	0	0	0
BSP41	Meynlaxi	66	0	0	0	0
BSP41	Meynlaxi	72	0	0	0	0
BSP42	Meynlaxi	13	0	0	0	0
BSP42	Meynlaxi	15	0	0	0	0
BSP42	Meynlaxi	20	0	0	0	0
BSP42	Meynlaxi	29	0	0	0	0
BSP43	Meynlaxi	17	0	0	0	0
BSP44	Meynlaxi	19	0	0	0	0
BSP44	Meynlaxi	160	0	0	0	0
BSP5	Meynlaxi	11	0	0	0	0
BSP5	Meynlaxi	15	0	0	0	0
BSP5	Meynlaxi	16	0	0	0	0
BSP5	Meynlaxi	16	0	0	0	0
BSP5	Meynlaxi	17	0	0	0	0
BSP5	Meynlaxi	18	0	0	0	0
BSP5	Meynlaxi	18	0	0	0	0
BSP5	Meynlaxi	20	0	0	0	0
BSP50	Meynlaxi	39	0	0	0	0
BSP53	Meynlaxi	16	0	0	0	0
BSP53	Meynlaxi	25	0	0	0	0
BSP53	Meynlaxi	26	0	0	0	0
BSP53	Meynlaxi	26	0	0	0	0
BSP53	Meynlaxi	30	0	0	0	0
BSP53	Meynlaxi	32	0	0	0	0
BSP53	Meynlaxi	40	0	0	0	0
BSP54	Meynlaxi	13	0	0	0	0
BSP54	Meynlaxi	25	0	0	0	0
BSP57	Meynlaxi	10	0	0	0	0
BSP57	Meynlaxi	15	0	0	0	0
BSP57	Meynlaxi	15	0	0	0	0
BSP57	Meynlaxi	15	0	0	0	0
BSP57	Meynlaxi	15	0	0	0	0
BSP57	Meynlaxi	17	0	0	0	0
BSP57	Meynlaxi	20	0	0	0	0
BSP57	Meynlaxi	22	0	0	0	0
BSP57	Meynlaxi	25	0	0	0	0
BSP57	Meynlaxi	25	0	0	0	0
BSP57	Meynlaxi	25	0	0	0	0
BSP57	Meynlaxi	35	0	0	0	0
BSP57	Meynlaxi	45	0	0	0	0
BSP58	Meynlaxi	25	0	0	0	0
BSP58	Meynlaxi	25	0	0	0	0
BSP58	Meynlaxi	57	0	0	0	0
BSP58	Meynlaxi	89	0	0	0	0
BSP59	Meynlaxi	42	0	0	0	0
BSP59	Meynlaxi	45	0	0	0	0
BSP59	Meynlaxi	52	0	0	0	0
BSP59	Meynlaxi	60	0	0	0	0
BSP59	Meynlaxi	60	0	0	0	0
BSP59	Meynlaxi	75	0	0	0	0
BSP59	Meynlaxi	80	0	0	0	0
BSP6	Meynlaxi	18	0	0	0	0
BSP60	Meynlaxi	17	0	0	0	0
BSP60	Meynlaxi	29	0	0	0	0
BSP64	Meynlaxi	36	0	0	0	0
BSP78	Meynlaxi	16	0	0	0	0
BSP8	Meynlaxi	12	0	0	0	0
BSP8	Meynlaxi	28	27	0	0	0
BSP8	Meynlaxi	42	0	0	0	0
BSP8	Meynlaxi	51	0	0	0	0
BSP85	Meynlaxi	17	0	0	0	0
BSP85	Meynlaxi	18	0	0	0	0
BSP85	Meynlaxi	18	0	0	0	0
BSP85	Meynlaxi	19	0	0	0	0
BSP85	Meynlaxi	19	0	0	0	0
BSP85	Meynlaxi	19	0	0	0	0
BSP85	Meynlaxi	20	0	0	0	0
BSP85	Meynlaxi	20	0	0	0	0
BSP85	Meynlaxi	20	0	0	0	0
BSP85	Meynlaxi	20	0	0	0	0
BSP85	Meynlaxi	21	0	0	0	0
BSP85	Meynlaxi	22	0	0	0	0
BSP85	Meynlaxi	22	0	0	0	0
BSP85	Meynlaxi	22	0	0	0	0
BSP85	Meynlaxi	23	0	0	0	0
BSP85	Meynlaxi	24	0	0	0	0
BSP85	Meynlaxi	24	0	0	0	0
BSP85	Meynlaxi	25	0	0	0	0
