"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","tagID","individualNid","taxonID","scientificName","taxonRank","identificationQualifier","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF","duplicateTrapCoordinateQF","idqQF"
"8295A79EA5DC4FF29C00C03E5C1E49B9","D03","OSBS","OSBS_002","F1","evergreenForest",29.705462,-81.956150,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,21,,,,33,,,,,"retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0,,
"CFB5D2DB08674ED3BB3DEEC69AD2FD09","D03","OSBS","OSBS_002","D3","evergreenForest",29.705280,-81.956355,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","swollen",20,,,,33,,,,,"retroorbital",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0,,
"3BD1D512632841209A853BAC38A34A40","D03","OSBS","OSBS_002","A5","evergreenForest",29.705097,-81.956663,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,35,,,,,"retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0,,
"1F59FC5ACB634296B4BD8E0135997DEF","D03","OSBS","OSBS_002","J5","evergreenForest",29.705104,-81.955733,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",22,,,,30,,,,,"retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"095B4B5FC0A449FFB6F0FC53137871CE","D03","OSBS","OSBS_002","C6","evergreenForest",29.705008,-81.956456,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",22,,,,31,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"D036B4C844904639B98324FDB618DA4E","D03","OSBS","OSBS_023","D3","emergentHerbaceousWetlands",29.723725,-81.984522,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",21,,,,26,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"E0AD1344935E4BC2AEBF413B67E30AFA","D03","OSBS","OSBS_023","A1","emergentHerbaceousWetlands",29.723903,-81.984834,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult","nonscrotal",,,,20,,,,26,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"5108488FC3A0410CBD5D7E734595A216","D03","OSBS","OSBS_023","I5","emergentHerbaceousWetlands",29.723548,-81.984003,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",20,,,,23,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"8D34589489794DDD9597042E07284B55","D03","OSBS","OSBS_023","G1","emergentHerbaceousWetlands",29.723907,-81.984214,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"M","R","N",,,"adult","scrotal",,,,20,,,,28,,,,,"unsuccessful",,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"75613F2587264D0882CE76B477F0E8CE","D03","OSBS","OSBS_023","F1","emergentHerbaceousWetlands",29.723907,-81.984317,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult","nonscrotal",,,,19,,,,26,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"994A8BF3680E43A0A3AFF3EB9D9FB2BE","D03","OSBS","OSBS_023","E1","emergentHerbaceousWetlands",29.723906,-81.984421,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"M","R","Y",,,"adult","scrotal",,,,20,,,,26,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"45F0FF97322B4DB8ABB57CA1699C06C6","D03","OSBS","OSBS_023","G1","emergentHerbaceousWetlands",29.723907,-81.984214,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"M","N","Y",,,"adult","nonscrotal",,,,21,,,,25,,,,,"retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"9ED9D93A473F4F17B9303A7ED4BD294B","D03","OSBS","OSBS_023","G2","emergentHerbaceousWetlands",29.723817,-81.984213,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,25,,,,,"retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"1AB92E9A18374C2DB0406FA36823997E","D03","OSBS","OSBS_023","G5","emergentHerbaceousWetlands",29.723547,-81.984210,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",20,,,,24,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"74E6453712224CDCB93A5CE9FCA467A0","D03","OSBS","OSBS_002","A3","evergreenForest",29.705278,-81.956665,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",21,,,,29,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"C526959660AB4281B9143C1F770A955F","D03","OSBS","OSBS_002","B8","evergreenForest",29.704827,-81.956557,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,22,,,,32,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"0EF9DD03C39D42C598F5D15AAD80F0B3","D03","OSBS","OSBS_002","G3","evergreenForest",29.705282,-81.956045,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not","neither",21,,,,31,,,,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0,,
"BD81383D767D46B8A55E9807CAC13284","D03","OSBS","OSBS_003","D9","evergreenForest",29.694663,-81.945730,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",21,,,,24,,,,,"unsuccessful",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"A2B5325FABD1496AA2585D300CFA8FB3","D03","OSBS","OSBS_003","A8","evergreenForest",29.694751,-81.946041,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,30,,,,,"unsuccessful",,"old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"002731945FF74DBAB90EBD426349D8C0","D03","OSBS","OSBS_003","A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","R","N",,,"adult",,"enlarged","not","neither",22,,,,28,,,,,"unsuccessful",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","mouse was limping not using his right hind foot",0,0,0,-1,0,,
"13157617467D496D97FC86B49851468F","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","N",,,"adult","nonscrotal",,,,23,,,,33,,,,,"mandibular",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0,,
"6CA38E520F7F4F81A81BD6A9747B042B","D03","OSBS","OSBS_003","B7","evergreenForest",29.694842,-81.945939,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"PEGO","Peromyscus gossypinus","species",,"F","N","N",,,"juvenile",,"nonenlarged","not","neither",22,,,,17,,,,,"mandibular",,"fresh",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","VERY LITTLE BLOOD COLLECTED",0,0,0,-1,0,,
"83405EF4EB414A1CA6C62F42B7B47A27","D03","OSBS","OSBS_002","G3","evergreenForest",29.705282,-81.956045,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","R","N",,,"adult",,"enlarged","not","neither",24,,,,34,,,,,,,"fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"77925A1E18CD420282028773D299B3A1","D03","OSBS","OSBS_002","G10","evergreenForest",29.704650,-81.956039,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","N",,,"juvenile","nonscrotal",,,,24,,,,26,,,,,"unsuccessful",,"old",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0,,
"81745552733A437DB0A56751FFE5C9BB","D03","OSBS","OSBS_004","H3","evergreenForest",29.683145,-81.957878,"WGS84",,39.9,,"2014-04-22","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,34,,,,,"mandibular",,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0,,
"AC2E2C8B884A4BC3AF37BCC96C290C53","D03","OSBS","OSBS_002","D6","evergreenForest",29.705009,-81.956352,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,23,,,,32,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"4F4A86DD1F1446FAB08BD0D490D4D9BF","D03","OSBS","OSBS_002","C1","evergreenForest",29.705460,-81.956460,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"juvenile",,"nonenlarged","not","neither",21,,,,14,,,,,,,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"6C15A43FFC65404F8800817C1DA4F4BC","D03","OSBS","OSBS_002","J5","evergreenForest",29.705104,-81.955733,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",24,,,,27,,,,,,,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"2B02499334004A1E9129D7B1EC5D7A0E","D03","OSBS","OSBS_002","G2","evergreenForest",29.705372,-81.956046,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,23,,,,32,,,,,,,"old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"CD293D8F8577427C8C4C38DC211CB393","D03","OSBS","OSBS_004","I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2014-04-23","MAM.OSBS.2014.05",,,,,,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,-1,-1,-1,-1,-1,,
"96842EECCA344024B067C35468007170","D03","OSBS","OSBS_004","I2","evergreenForest",29.683236,-81.957775,"WGS84",,39.7,,"2014-04-23","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,"nonenlarged","not","neither",24,,,,19,,,,,"mandibular",,"fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"B9DBBD4338794B5D99902F8811607824","D03","OSBS","OSBS_005","D10","woodyWetlands",29.694694,-82.026148,"WGS84",,37.0,,"2014-04-23","MAM.OSBS.2014.05",,,"GLVO","Glaucomys volans","species",,"U","N","N",,,"adult",,,"not",,,,,,,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","non target- released without processing",-1,-1,-1,-1,-1,,
"32275AE451C34424B2B36B34B4E13591","D03","OSBS","OSBS_005","C7","woodyWetlands",29.694964,-82.026255,"WGS84",,37.2,,"2014-04-24","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,27,,,,,,,"fresh",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"81AC01088FC645A897D1A3F8564576E8","D03","OSBS","OSBS_005","J6","woodyWetlands",29.695060,-82.025532,"WGS84",,37.0,,"2014-04-24","MAM.OSBS.2014.05",,,"PEGO","Peromyscus gossypinus","species",,"F","N","N",,,"juvenile",,"nonenlarged","not","neither",22,,,,21,,,,,,,"fresh",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0,,
"1302B35BEC404041A7454B465729BC74","D03","OSBS","OSBS_002","G10","evergreenForest",29.704650,-81.956039,"WGS84",,32.0,,"2014-04-24","MAM.OSBS.2014.05",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",24,,,,27,,,,,"mandibular",,"fresh",,,,,"YjFtI+vbPxBCnux8vyQKnVH4jlyiaYhVDa1YRMPNV8A=","+iL+Yl2IXMfvGVqZ5rYQ/tUJpQN6TffJ",,0,0,0,-1,0,,
"4F6D79571A994C588D42CFE81B40D9FA","D03","OSBS","OSBS_003","B4","evergreenForest",29.695113,-81.945941,"WGS84",,32.0,,"2014-05-21","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",22,,,,30,,,,,"unsuccessful",,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","hurt, possibly broke right hind foot prior to capture, attempted bleeding once, mouse was stressed and released POL 2262",0,0,0,-1,0,,
"7D7F2ABE0CCB4DC58F0F6D195231151B","D03","OSBS","OSBS_003","B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-05-21","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,33,,,,,"mandibular",,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00","2287 Hair soaked up all blood - unable to get sufficient sample",0,0,0,-1,0,,
"1DFB15B0709F442DA7AE2FA619D8AC6C","D03","OSBS","OSBS_004","H4","evergreenForest",29.683055,-81.957877,"WGS84",,40.0,,"2014-05-21","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,33,,,,,"mandibular",,"fresh",,,,,"4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=",,0,0,0,-1,0,,
"DF2A3CCC65CA4502AC282E6BC3B08830","D03","OSBS","OSBS_004","B1","evergreenForest",29.683321,-81.958500,"WGS84",,39.8,,"2014-05-21","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"F","N","N",,,"adult",,,"not","neither",22,,,,29,,,,,"mandibular",,"fresh",,,,,"4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=",,0,0,0,-1,0,,
"B1ACEF44B9E941CBBD6E49F7273375DF","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-05-21","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,29,,,,,"mandibular",,"fresh",,,,,"4L8ym37Asu8N3cU4D/tF0hHqApAg5DIM","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=",,0,0,0,-1,0,,
"32AA0FF19BE747A393770C1265CC8C6E","D03","OSBS","OSBS_004","I1","evergreenForest",29.683326,-81.957776,"WGS84",,39.6,,"2014-05-22","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","Recap day 1 of same bout < 24hrs, no samples taken seemed redundant",0,0,0,-1,0,,
"9E1FD73F440F4F88A3AD0D348B12B891","D03","OSBS","OSBS_004","I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2014-05-22","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,,"not","neither",,,,,,,,,,,,,,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","Recap day 1 of same bout < 24hrs, no samples taken seemed redundant",0,0,0,-1,0,,
"1A09F62F80964B5393331BBE26DB8035","D03","OSBS","OSBS_003","A2","evergreenForest",29.695292,-81.946046,"WGS84",,32.0,,"2014-05-22","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"nonenlarged","not","plugged",23,,,,31,,,,,"mandibular",,"fresh",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=",,0,0,0,-1,0,,
"F3D1882B83A948389043212AA0419C2F","D03","OSBS","OSBS_003","C6","evergreenForest",29.694933,-81.945836,"WGS84",,32.0,,"2014-05-22","MAM.OSBS.2014.06",,,"PEGO","Peromyscus gossypinus","species",,"F","N","Y",,,"juvenile",,"nonenlarged","not","neither",22,,,,20,,,,,"mandibular",,"old",,,,,"XFjJQQENba+DLiygxd0b7NlmO+cFfir7","QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=",,0,0,0,-1,0,,
"2275C1D6A1074BF592692A3B8F436C7C","D03","OSBS","OSBS_004","J7","evergreenForest",29.682785,-81.957668,"WGS84",,40.4,,"2014-05-23","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,"fresh",,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"6E944D961F584CBE9F04DB5507CF60B5","D03","OSBS","OSBS_004","C4","evergreenForest",29.683051,-81.958394,"WGS84",,40.2,,"2014-05-23","MAM.OSBS.2014.06",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,,,,"JdN6ZmAx7oWmgJTT7ZCkIiDetk5BQ8MqI0IpeCDHq2o=","4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr",,0,0,0,-1,0,,
"E2AB4DA925F24DB78C07478D94E4693B","D03","OSBS","OSBS_002","J1","evergreenForest",29.705465,-81.955736,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","R","Y",,,"adult",,"enlarged","not",,23,,,,,,,,,,,"fresh",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00",,0,1,0,-1,0,,
"172576F22CE147159FC6346787AFF706","D03","OSBS","OSBS_002","G4","evergreenForest",29.705192,-81.956044,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"subadult",,,"not",,24,,,,25,,,,,,,"fresh",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00",,0,0,0,-1,0,,
"8A4974D3A6F2438A9A66148DD66779C1","D03","OSBS","OSBS_002","H2","evergreenForest",29.705373,-81.955942,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,25,,,,31,,,,,,,"fresh",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00",,0,0,0,-1,0,,
"A910490E273D4E5BB31E65412E790D28","D03","OSBS","OSBS_002","D3","evergreenForest",29.705280,-81.956355,"WGS84",,32.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","R","Y",,,"adult","scrotal",,,,24,,,,41,,,,,,,"fresh",,,,,"4cqeLHiLe4gLDDT1aPeC5HAoHE1jibPr","DCSbvLoRWMyIwKn5/LbtNIKQIsZOfV00",,0,0,0,-1,0,,
"EECFFC753F4743CB801B87EA592CBFCA","D03","OSBS","OSBS_004","A6","evergreenForest",29.682869,-81.958599,"WGS84",,40.5,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","N",,,"adult","nonscrotal",,,,23,,,,28,,,,,,,"fresh",,,,,"QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT","Scar around snout and initially though it was a POFL so we did not collect hair and whiskers",0,0,0,-1,0,,
"38406C80DC29484398A20E93008F7F52","D03","OSBS","OSBS_004","J3","evergreenForest",29.683146,-81.957671,"WGS84",,39.8,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,24,,,,25,,,,,,,"fresh",,,,,"QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"7FF81801A71B4A229CDB4CEC8ED51987","D03","OSBS","OSBS_004","J4","evergreenForest",29.683056,-81.957670,"WGS84",,40.0,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"M","N","Y",,,"adult","nonscrotal",,,,25,,,,31,,,,,,,"old",,,,,"QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
"64EFADC311164CF9A423BBE8CA37E8A2","D03","OSBS","OSBS_004","C2","evergreenForest",29.683231,-81.958396,"WGS84",,39.9,,"2014-06-18","MAM.OSBS.2014.07",,,"POFL","Podomys floridanus","species",,"F","N","Y",,,"adult",,"nonenlarged","not","neither",30,,,,32,,,,,,,"old",,,,,"QmHsE0sWGjpyLKGdj5TY520MxvXfHQDS2BsRKrGnqpM=","5DgdPLlMgjaR2O77F10sUDRhg75PRbnT",,0,0,0,-1,0,,
