"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","trapType","duplicateTrapCoordinateQF"
"E20E5DF4FC974B9FBC8DC202E5286A4B","D03","OSBS","OSBS_003","B9","2014-06-18","MAM.OSBS.2014.07",6,,0
"E13DAE0CB67348608DAA26C43E87CA23","D03","OSBS","OSBS_003","B8","2014-06-18","MAM.OSBS.2014.07",6,,0
"F2AE6C63E47B43E087D26D23CD486104","D03","OSBS","OSBS_003","B7","2014-06-18","MAM.OSBS.2014.07",6,,0
"8C6B38F757804E5681359FDEE791F215","D03","OSBS","OSBS_003","B6","2014-06-18","MAM.OSBS.2014.07",6,,0
"E14FC7A44B3E4C20A502137C9958C4C5","D03","OSBS","OSBS_003","B5","2014-06-18","MAM.OSBS.2014.07",6,,0
"FAFD896FB3A04648A07A43E079765E3C","D03","OSBS","OSBS_003","B4","2014-06-18","MAM.OSBS.2014.07",6,,0
"8FBE8CAD485A460CAEE371D81CBEA940","D03","OSBS","OSBS_003","B3","2014-06-18","MAM.OSBS.2014.07",6,,0
"7FE6FC72EF2B461AA2A7EF9AC4A471CF","D03","OSBS","OSBS_003","B2","2014-06-18","MAM.OSBS.2014.07",6,,0
"9E0F59C00B3646AF8A654AFC28149838","D03","OSBS","OSBS_003","B1","2014-06-18","MAM.OSBS.2014.07",6,,0
"78B39B85953942609F8F52EB924FC092","D03","OSBS","OSBS_003","A9","2014-06-18","MAM.OSBS.2014.07",6,,0
"40B85A75A3E8460891A12AE50B4B9F70","D03","OSBS","OSBS_003","I9","2014-06-18","MAM.OSBS.2014.07",6,,0
"B0FD2FA1EE634D49882157E17B8584B1","D03","OSBS","OSBS_003","I4","2014-06-18","MAM.OSBS.2014.07",6,,0
"03217F7719944255AF55C7912933CDD3","D03","OSBS","OSBS_003","I3","2014-06-18","MAM.OSBS.2014.07",6,,0
"6AE35850F7CE48D18C94D64382B824BB","D03","OSBS","OSBS_003","I2","2014-06-18","MAM.OSBS.2014.07",6,,0
"6353E5804CAB4983BBE5875FE0591284","D03","OSBS","OSBS_003","I1","2014-06-18","MAM.OSBS.2014.07",6,,0
"9B452B13345E4E0C9096B94F2E62AA5E","D03","OSBS","OSBS_003","I8","2014-06-18","MAM.OSBS.2014.07",6,,0
"AE9C2DDFD6BF426DA89FC944B74A63B5","D03","OSBS","OSBS_003","I7","2014-06-18","MAM.OSBS.2014.07",6,,0
"21943C717DD14DD0B1686BC23F46C145","D03","OSBS","OSBS_003","I6","2014-06-18","MAM.OSBS.2014.07",6,,0
"0AAF8861EEFC4384B154685ED13DD687","D03","OSBS","OSBS_003","I5","2014-06-18","MAM.OSBS.2014.07",6,,0
"673E76318AEB4E4499E8459CF28A40C1","D03","OSBS","OSBS_003","H9","2014-06-18","MAM.OSBS.2014.07",5,,0
"BF59C734049A4C7694ADFB2813206481","D03","OSBS","OSBS_003","H8","2014-06-18","MAM.OSBS.2014.07",6,,0
"0467117D30EE48829954225855E3B27E","D03","OSBS","OSBS_003","H1","2014-06-18","MAM.OSBS.2014.07",6,,0
"5A816D6C797B4BDF848F7C7B83178AC9","D03","OSBS","OSBS_003","H3","2014-06-18","MAM.OSBS.2014.07",6,,0
"DE76D3E9DAEB4F829F74CEF18776DC12","D03","OSBS","OSBS_003","H2","2014-06-18","MAM.OSBS.2014.07",6,,0
"530BD651EFC84C258851E1C1590FAA17","D03","OSBS","OSBS_003","H5","2014-06-18","MAM.OSBS.2014.07",6,,0
"DBAD3B14E4E948069C45BEF37836F8F5","D03","OSBS","OSBS_003","H4","2014-06-18","MAM.OSBS.2014.07",6,,0
"95BE447C41E64AE18612A9E85EFF8EF4","D03","OSBS","OSBS_003","H7","2014-06-18","MAM.OSBS.2014.07",6,,0
"1592C9A4DB004FC0BD377002BC932CE4","D03","OSBS","OSBS_003","H6","2014-06-18","MAM.OSBS.2014.07",6,,0
"0270D54F1F0149E2ACF92A97DE1041A3","D03","OSBS","OSBS_003","J1","2014-06-18","MAM.OSBS.2014.07",5,,0
"0EF10B63D0AD4F2BAFF1040C6F999B67","D03","OSBS","OSBS_003","J7","2014-06-18","MAM.OSBS.2014.07",6,,0
"3D3AAAEF9441462EBA6EFAE0114040B1","D03","OSBS","OSBS_003","J6","2014-06-18","MAM.OSBS.2014.07",6,,0
"62988A59A3194C54A09864B21CEE4E16","D03","OSBS","OSBS_003","J9","2014-06-18","MAM.OSBS.2014.07",6,,0
"196DA753F29F4A15B33737FC8A51BC30","D03","OSBS","OSBS_003","J8","2014-06-18","MAM.OSBS.2014.07",6,,0
"2394022661644DD7B2F0711D332C313B","D03","OSBS","OSBS_003","J3","2014-06-18","MAM.OSBS.2014.07",6,,0
"6E485E3DB9E94F91A518E766DB545E56","D03","OSBS","OSBS_003","J2","2014-06-18","MAM.OSBS.2014.07",6,,0
"5EB55F7CF4B34CA9B6BB39E47EC442E1","D03","OSBS","OSBS_003","J5","2014-06-18","MAM.OSBS.2014.07",6,,0
"A14382E2086F41649AE81138289C11EF","D03","OSBS","OSBS_003","J4","2014-06-18","MAM.OSBS.2014.07",6,,0
"8FB1908C3F0C4EDDBA53F5F14D047DF1","D03","OSBS","OSBS_003","J10","2014-06-18","MAM.OSBS.2014.07",6,,0
"FE94F0DE92184C5B982C88B00C19F498","D03","OSBS","OSBS_003","A10","2014-06-18","MAM.OSBS.2014.07",6,,0
"99B369726DB04D3BA04459D14231BC41","D03","OSBS","OSBS_003","F10","2014-06-18","MAM.OSBS.2014.07",6,,0
"A12E921E51FA4DE8A038E228553E74A8","D03","OSBS","OSBS_005","F10","2014-06-18","MAM.OSBS.2014.07",6,,0
"BC8A48ED5E94403AAF53EA86AA18EE47","D03","OSBS","OSBS_005","B10","2014-06-18","MAM.OSBS.2014.07",6,,0
"69BACDE9483240939C97C0364C980687","D03","OSBS","OSBS_005","J10","2014-06-18","MAM.OSBS.2014.07",6,,0
"A387AAAFA3BF4D68B71038C83FFAB429","D03","OSBS","OSBS_005","E10","2014-06-18","MAM.OSBS.2014.07",6,,0
"93F5221A0A47473FBC6F5C1D04313F15","D03","OSBS","OSBS_005","A10","2014-06-18","MAM.OSBS.2014.07",6,,0
"C7DB76C12C1C4D36BAD392A56C5FA6FC","D03","OSBS","OSBS_005","A2","2014-06-18","MAM.OSBS.2014.07",6,,0
"9BBD5EEB939944B7B6180FD2CA2FC383","D03","OSBS","OSBS_005","A1","2014-06-18","MAM.OSBS.2014.07",6,,0
"FEEB253082344AB38CB45C0430D68418","D03","OSBS","OSBS_005","A6","2014-06-18","MAM.OSBS.2014.07",6,,0
"5F6E076797374032A02BE6195217F27C","D03","OSBS","OSBS_005","A5","2014-06-18","MAM.OSBS.2014.07",6,,0
"36BD642BCF0E452E82E37C2A1AD0C638","D03","OSBS","OSBS_005","A4","2014-06-18","MAM.OSBS.2014.07",6,,0
"9E9F21E0B9554901A25333E856AF52C3","D03","OSBS","OSBS_005","A3","2014-06-18","MAM.OSBS.2014.07",6,,0
"009495EC7F304AEE9EFC62DBA6D34A4C","D03","OSBS","OSBS_005","B8","2014-06-18","MAM.OSBS.2014.07",6,,0
"2F0D459E82504B69A218E173767F7E9E","D03","OSBS","OSBS_005","B9","2014-06-18","MAM.OSBS.2014.07",6,,0
"559729AE9CDC4FC3A89BDDDFBA2E53FC","D03","OSBS","OSBS_005","C8","2014-06-18","MAM.OSBS.2014.07",6,,0
"41B258C252CB47C3854586763BFD458F","D03","OSBS","OSBS_005","C7","2014-06-18","MAM.OSBS.2014.07",6,,0
"BB728D96090F4CE89552C921D6C0C12F","D03","OSBS","OSBS_005","C6","2014-06-18","MAM.OSBS.2014.07",6,,0
"7782E0366AD546C392443B19E5447B73","D03","OSBS","OSBS_005","C5","2014-06-18","MAM.OSBS.2014.07",2,,0
"12F79725E1E74042B02F591640B34DB4","D03","OSBS","OSBS_005","C4","2014-06-18","MAM.OSBS.2014.07",6,,0
"72CD4EDB1B7240809F7573BE587492C7","D03","OSBS","OSBS_005","C3","2014-06-18","MAM.OSBS.2014.07",6,,0
"D17DE68DB36D4E3CB9F18728DA4F304C","D03","OSBS","OSBS_005","C2","2014-06-18","MAM.OSBS.2014.07",6,,0
"CF4B95E13238477E842781CDEFC4839A","D03","OSBS","OSBS_005","C1","2014-06-18","MAM.OSBS.2014.07",6,,0
"D261005E879C4834875B9C82F07E838E","D03","OSBS","OSBS_005","A7","2014-06-18","MAM.OSBS.2014.07",6,,0
"39B73128B06D48EA871BACAC1D75CA4D","D03","OSBS","OSBS_005","A8","2014-06-18","MAM.OSBS.2014.07",6,,0
"80736EF7ECFD4C5F8AE620F1FF4ACC90","D03","OSBS","OSBS_005","A9","2014-06-18","MAM.OSBS.2014.07",6,,0
"650586B96AA94A49BEAE9CEBF6DE7A2F","D03","OSBS","OSBS_005","B5","2014-06-18","MAM.OSBS.2014.07",6,,0
"849C6D18BD07480D9C138E1156106CC1","D03","OSBS","OSBS_005","B4","2014-06-18","MAM.OSBS.2014.07",6,,0
"F12C6D6F0A82490A93212E8A4B37EDE5","D03","OSBS","OSBS_005","B7","2014-06-18","MAM.OSBS.2014.07",6,,0
"50B279528A7D4CB4BF7CCF9B22529EF5","D03","OSBS","OSBS_005","B6","2014-06-18","MAM.OSBS.2014.07",6,,0
"E611945FCE1D4030893D772CFD754954","D03","OSBS","OSBS_005","B1","2014-06-18","MAM.OSBS.2014.07",6,,0
"BEB13A0A2F7644539E286E7FE0F96CFE","D03","OSBS","OSBS_005","B3","2014-06-18","MAM.OSBS.2014.07",6,,0
"86BD5EA1174C475DA1DB0204B40D8566","D03","OSBS","OSBS_005","B2","2014-06-18","MAM.OSBS.2014.07",6,,0
"B967CF7903094442A1D9307A555559BB","D03","OSBS","OSBS_005","H5","2014-06-18","MAM.OSBS.2014.07",6,,0
"EE09E81E7B7348D78226C28D81514F7E","D03","OSBS","OSBS_005","H4","2014-06-18","MAM.OSBS.2014.07",6,,0
"628AB7C7F3554114AFBA6B13A97F7A04","D03","OSBS","OSBS_005","H3","2014-06-18","MAM.OSBS.2014.07",6,,0
"09A0F44850CF41818D30D8B22BF5C4D8","D03","OSBS","OSBS_005","H2","2014-06-18","MAM.OSBS.2014.07",6,,0
"586EDFF956CA486B87A1E2DF9519A56B","D03","OSBS","OSBS_005","H1","2014-06-18","MAM.OSBS.2014.07",6,,0
"2B9A50DEEFBD45149574309178FB9070","D03","OSBS","OSBS_005","H9","2014-06-18","MAM.OSBS.2014.07",6,,0
"5FF5C5CEE80A4128A12FCF185E3E5C02","D03","OSBS","OSBS_005","H8","2014-06-18","MAM.OSBS.2014.07",6,,0
"919E39786842447198F34920A4C669DB","D03","OSBS","OSBS_005","H7","2014-06-18","MAM.OSBS.2014.07",6,,0
"5375C8395D1E4A28B3D17CEAD9CBAF8B","D03","OSBS","OSBS_005","H6","2014-06-18","MAM.OSBS.2014.07",6,,0
"C220D40EE7C0453A9DDAE78DAEB4CBD3","D03","OSBS","OSBS_005","I4","2014-06-18","MAM.OSBS.2014.07",6,,0
"7C1B0A30E6D646E285A1BFD79F7D6D68","D03","OSBS","OSBS_005","I3","2014-06-18","MAM.OSBS.2014.07",6,,0
"A6A8BBC0AD7843489A0C3B8F0AA65EA4","D03","OSBS","OSBS_005","I6","2014-06-18","MAM.OSBS.2014.07",6,,0
"FFB7EA88B7F5407A9D412B15C2A36215","D03","OSBS","OSBS_005","I5","2014-06-18","MAM.OSBS.2014.07",6,,0
"D7AB02F67A304366B0CBFB854F67288C","D03","OSBS","OSBS_005","I2","2014-06-18","MAM.OSBS.2014.07",6,,0
"E978ADFCE95141FAA796BC07431B06A0","D03","OSBS","OSBS_005","I1","2014-06-18","MAM.OSBS.2014.07",6,,0
"5E93EC3BFDF24F6A963353ECF4B2B6AD","D03","OSBS","OSBS_005","I8","2014-06-18","MAM.OSBS.2014.07",6,,0
"C7F8787418C74165B4DA3ACDF0338B2C","D03","OSBS","OSBS_005","I7","2014-06-18","MAM.OSBS.2014.07",6,,0
"7C8BF3EE7AF347C89DCFA169EAFDF80E","D03","OSBS","OSBS_005","I9","2014-06-18","MAM.OSBS.2014.07",6,,0
"6075B5DA85AB434DB5561F636B5845D5","D03","OSBS","OSBS_005","J3","2014-06-18","MAM.OSBS.2014.07",6,,0
"27BE49A5A08F4436B49FEF64F9D5179D","D03","OSBS","OSBS_005","J2","2014-06-18","MAM.OSBS.2014.07",6,,0
"6102B6EF20D6497796DE107DF7F878D0","D03","OSBS","OSBS_005","J1","2014-06-18","MAM.OSBS.2014.07",6,,0
"39496A4B17B9469BA2543F88C899653C","D03","OSBS","OSBS_005","J7","2014-06-18","MAM.OSBS.2014.07",6,,0
"F55754AF96E044F2BA369E5BFF7B837D","D03","OSBS","OSBS_005","J6","2014-06-18","MAM.OSBS.2014.07",6,,0
"523C00B9A8394B26AEF05473BD790798","D03","OSBS","OSBS_005","J5","2014-06-18","MAM.OSBS.2014.07",6,,0
"DBD564BA817E4D2890A8BA7EEF4F6386","D03","OSBS","OSBS_005","J4","2014-06-18","MAM.OSBS.2014.07",6,,0
"673ED7273FE14DAA8028991F5255089B","D03","OSBS","OSBS_005","J9","2014-06-18","MAM.OSBS.2014.07",6,,0
"E6665906E8CB491C8B15C91D7824604F","D03","OSBS","OSBS_005","J8","2014-06-18","MAM.OSBS.2014.07",6,,0
"0AAA44E200754846B1553C2AF9B3FD24","D03","OSBS","OSBS_005","D8","2014-06-18","MAM.OSBS.2014.07",6,,0
"1C4E96FB2B554618A4B9ECD825B75080","D03","OSBS","OSBS_005","D9","2014-06-18","MAM.OSBS.2014.07",6,,0
"F568BC4303BE4BDCBCE472136A651EB0","D03","OSBS","OSBS_005","D6","2014-06-18","MAM.OSBS.2014.07",6,,0
"427542F5638D46DB95AFFF764F1F230C","D03","OSBS","OSBS_005","D7","2014-06-18","MAM.OSBS.2014.07",2,,0
"08B3E55289914824AD0D6E63C84BCB5B","D03","OSBS","OSBS_005","D4","2014-06-18","MAM.OSBS.2014.07",6,,0
"FA0CD7FE27A4459EA9B537C2C153001C","D03","OSBS","OSBS_005","D5","2014-06-18","MAM.OSBS.2014.07",6,,0
"386354AEE8664FB4B73225A08D00FA98","D03","OSBS","OSBS_005","D2","2014-06-18","MAM.OSBS.2014.07",6,,0
"76B7BF8A52BB494AB2117675674EB7C0","D03","OSBS","OSBS_005","D3","2014-06-18","MAM.OSBS.2014.07",6,,0
"587B9713CA3A4733B745631B43E4A2CC","D03","OSBS","OSBS_005","D1","2014-06-18","MAM.OSBS.2014.07",6,,0
"C9F3E2A0953948A1AD53D96A968F4423","D03","OSBS","OSBS_005","C9","2014-06-18","MAM.OSBS.2014.07",6,,0
"43BAD3622D054E8BBB7DF4F94B3E9FF2","D03","OSBS","OSBS_005","E7","2014-06-18","MAM.OSBS.2014.07",6,,0
"DA325D8999304A379EB40801693FDA27","D03","OSBS","OSBS_005","E8","2014-06-18","MAM.OSBS.2014.07",6,,0
"128F9C3B94FB4AC2BAD67FEFAB1E2161","D03","OSBS","OSBS_005","E9","2014-06-18","MAM.OSBS.2014.07",6,,0
"460D1B61E0534A9299AC5C4F03947890","D03","OSBS","OSBS_005","E3","2014-06-18","MAM.OSBS.2014.07",6,,0
"5A21672E0E36404D84A4001BAAB596DC","D03","OSBS","OSBS_005","E4","2014-06-18","MAM.OSBS.2014.07",6,,0
"13F7EB44FE2947B392042FC120BC4216","D03","OSBS","OSBS_005","E5","2014-06-18","MAM.OSBS.2014.07",6,,0
"2F642CF5C8F34687AF246D385FA40DF1","D03","OSBS","OSBS_005","E6","2014-06-18","MAM.OSBS.2014.07",6,,0
"89D84319C7B546D4B250691F79136341","D03","OSBS","OSBS_005","E1","2014-06-18","MAM.OSBS.2014.07",6,,0
"7ADD5F9630B845DABC5C0BB127732354","D03","OSBS","OSBS_005","E2","2014-06-18","MAM.OSBS.2014.07",6,,0
"1885CC2316BF4425902DF4299A2C1BEA","D03","OSBS","OSBS_005","F6","2014-06-18","MAM.OSBS.2014.07",6,,0
"2FF63A0896504557B3C3B048D5FC17F7","D03","OSBS","OSBS_005","F7","2014-06-18","MAM.OSBS.2014.07",6,,0
"65131C663085453A97052E2AD3974F83","D03","OSBS","OSBS_005","F4","2014-06-18","MAM.OSBS.2014.07",6,,0
"28A05AF3F0D34D25884D9605D2C652FE","D03","OSBS","OSBS_005","F5","2014-06-18","MAM.OSBS.2014.07",6,,0
"C74A4D420DD14179B6FD83DC33A8CB3E","D03","OSBS","OSBS_005","F8","2014-06-18","MAM.OSBS.2014.07",6,,0
"79F5E65473394C588AC259A443BC914B","D03","OSBS","OSBS_005","F9","2014-06-18","MAM.OSBS.2014.07",6,,0
"1C4EDAB9AB5A40B1A6C3E1E5451AB6DE","D03","OSBS","OSBS_005","F2","2014-06-18","MAM.OSBS.2014.07",6,,0
"0A77CBEFB2804A51ABDEDD7B8A47AB7E","D03","OSBS","OSBS_005","F3","2014-06-18","MAM.OSBS.2014.07",6,,0
"13F0F87F7C7E47668F081885C9C36251","D03","OSBS","OSBS_005","F1","2014-06-18","MAM.OSBS.2014.07",6,,0
"5D8F0E2A500C46D092E96A3168CF591A","D03","OSBS","OSBS_005","G5","2014-06-18","MAM.OSBS.2014.07",6,,0
"272CB1EBFF4349499A3A3CC7E3F4A298","D03","OSBS","OSBS_005","G6","2014-06-18","MAM.OSBS.2014.07",6,,0
"6DE6C7C6DFBD4252A47E56D0ACB4688B","D03","OSBS","OSBS_005","G7","2014-06-18","MAM.OSBS.2014.07",6,,0
"B26F784313484F649DDDEC288114A0FF","D03","OSBS","OSBS_005","G8","2014-06-18","MAM.OSBS.2014.07",6,,0
"ABA62857F7CB4FAB8E5663B6DA8630CB","D03","OSBS","OSBS_005","G9","2014-06-18","MAM.OSBS.2014.07",6,,0
"83C20FB5EE124D59B5BD70710A28A367","D03","OSBS","OSBS_005","G1","2014-06-18","MAM.OSBS.2014.07",6,,0
"7D686B3032D44BB4978168756F2F2866","D03","OSBS","OSBS_005","G2","2014-06-18","MAM.OSBS.2014.07",6,,0
"A906DFF0140F446CBB6BBFC7F89B3AF0","D03","OSBS","OSBS_005","G3","2014-06-18","MAM.OSBS.2014.07",6,,0
"FE96D7D3A4214A79BD16844D52A99CF3","D03","OSBS","OSBS_005","G4","2014-06-18","MAM.OSBS.2014.07",6,,0
"19F41A9F3C574B0F9E3AA2A3B7A56CD8","D03","OSBS","OSBS_005","D10","2014-06-18","MAM.OSBS.2014.07",6,,0
"6B43FD70B3FE4D34A37CE4B5D5E41158","D03","OSBS","OSBS_005","I10","2014-06-18","MAM.OSBS.2014.07",6,,0
"2F6530529A6B4D1098860EAC9BFF0C2E","D03","OSBS","OSBS_005","G10","2014-06-18","MAM.OSBS.2014.07",6,,0
"23D23C96EF9A4EFFAD77C89E42D4C9ED","D03","OSBS","OSBS_005","C10","2014-06-18","MAM.OSBS.2014.07",6,,0
"A2C8BAB684884C05AFBE4FD3FB0FAB36","D03","OSBS","OSBS_005","H10","2014-06-18","MAM.OSBS.2014.07",6,,0
"4AAD5DB5FD0A4349AC86F3C9106B6847","D03","OSBS","OSBS_012","H10","2014-06-18","MAM.OSBS.2014.07",6,,0
"49D42233749146EE813F3595EF71BAEB","D03","OSBS","OSBS_012","B10","2014-06-18","MAM.OSBS.2014.07",6,,0
"38BC54AB199E41A38BB06A0F2DF13030","D03","OSBS","OSBS_012","A10","2014-06-18","MAM.OSBS.2014.07",6,,0
"7E1C904A8367429CB3A2A2AC1B01C93F","D03","OSBS","OSBS_012","G10","2014-06-18","MAM.OSBS.2014.07",6,,0
"E61DED4D2FBA4294A63F57D6500876D1","D03","OSBS","OSBS_012","J10","2014-06-18","MAM.OSBS.2014.07",6,,0
"866913C489084B1781B261060FB82156","D03","OSBS","OSBS_012","C10","2014-06-18","MAM.OSBS.2014.07",6,,0
"B51E6E10A5EB4CF4BB0FF2274965495A","D03","OSBS","OSBS_012","F10","2014-06-18","MAM.OSBS.2014.07",6,,0
"8A750C16B80245F289ABED2A88174AED","D03","OSBS","OSBS_012","F9","2014-06-18","MAM.OSBS.2014.07",6,,0
"9E424EAA33C9480DA62EB402A149D5E3","D03","OSBS","OSBS_012","F8","2014-06-18","MAM.OSBS.2014.07",6,,0
"45BEDEFA829E4FB984F11128264C62FC","D03","OSBS","OSBS_012","F1","2014-06-18","MAM.OSBS.2014.07",6,,0
"702882571DA74756A54784E6B49F30BF","D03","OSBS","OSBS_012","F3","2014-06-18","MAM.OSBS.2014.07",6,,0
"628191F644C348F9BE088DC7919D1281","D03","OSBS","OSBS_012","F2","2014-06-18","MAM.OSBS.2014.07",6,,0
"9E456D342EB34C90B2B34F1F2CC528CE","D03","OSBS","OSBS_012","F5","2014-06-18","MAM.OSBS.2014.07",6,,0
"CB819293752F4F28B0DA93B43B196CA9","D03","OSBS","OSBS_012","F4","2014-06-18","MAM.OSBS.2014.07",6,,0
"D362FFB9536E4893AB25C5B6DF4B45AA","D03","OSBS","OSBS_012","F7","2014-06-18","MAM.OSBS.2014.07",6,,0
"A5CA5E2FCE9D45E2981AFE4160B830AB","D03","OSBS","OSBS_012","F6","2014-06-18","MAM.OSBS.2014.07",6,,0
"2FDF1C486AC54BD4B60DE9703E7306E2","D03","OSBS","OSBS_012","E9","2014-06-18","MAM.OSBS.2014.07",6,,0
"DD65DF178D7140F1B4202EF4DC4AFD22","D03","OSBS","OSBS_012","E8","2014-06-18","MAM.OSBS.2014.07",6,,0
"2D9A19D859164C5EB2E288B5FB988F28","D03","OSBS","OSBS_012","E7","2014-06-18","MAM.OSBS.2014.07",6,,0
"2A95D0D0B5B944EAA969CA2C19E47726","D03","OSBS","OSBS_012","E2","2014-06-18","MAM.OSBS.2014.07",6,,0
"946748AFBCCE47DEBF52556CBF6EBEFC","D03","OSBS","OSBS_012","E1","2014-06-18","MAM.OSBS.2014.07",6,,0
"E433B831603445C6B4DE9B3E58A3371F","D03","OSBS","OSBS_012","E6","2014-06-18","MAM.OSBS.2014.07",6,,0
"9F9D10BD83F24F60B12D4ED70301E5FB","D03","OSBS","OSBS_012","E5","2014-06-18","MAM.OSBS.2014.07",6,,0
"0DAD6F7EAC7447A4A8D03DA30E28AD6B","D03","OSBS","OSBS_012","E4","2014-06-18","MAM.OSBS.2014.07",6,,0
"413445E16ECD4DDE8E118515B5725A2A","D03","OSBS","OSBS_012","E3","2014-06-18","MAM.OSBS.2014.07",6,,0
"9966DEDE67B74007A373032E4BBCF607","D03","OSBS","OSBS_012","D7","2014-06-18","MAM.OSBS.2014.07",6,,0
"09D34BFBB13042659A7CDCF184AADA90","D03","OSBS","OSBS_012","D6","2014-06-18","MAM.OSBS.2014.07",6,,0
"02C5793897834E68A2CB02B8DF762784","D03","OSBS","OSBS_012","D9","2014-06-18","MAM.OSBS.2014.07",6,,0
"86D2B5826A8A47C28E999A5CD415E314","D03","OSBS","OSBS_012","D8","2014-06-18","MAM.OSBS.2014.07",6,,0
"7F97A45B07DD4B7B8B89EEE4398D6D70","D03","OSBS","OSBS_012","D3","2014-06-18","MAM.OSBS.2014.07",6,,0
"91E89490C24547278204708467D0C6DA","D03","OSBS","OSBS_012","D2","2014-06-18","MAM.OSBS.2014.07",6,,0
"DFE524883C134846A46A0C3258038E3C","D03","OSBS","OSBS_012","D5","2014-06-18","MAM.OSBS.2014.07",6,,0
"67A04311032140C9A2DF4E0A20CEE833","D03","OSBS","OSBS_012","D4","2014-06-18","MAM.OSBS.2014.07",5,,0
"28B4BE7A59FC4BC1B3F84725CF9EC585","D03","OSBS","OSBS_012","D1","2014-06-18","MAM.OSBS.2014.07",6,,0
"0C920024ACAA47A1B4B25F2F08357A16","D03","OSBS","OSBS_012","C9","2014-06-18","MAM.OSBS.2014.07",6,,0
"3885F0FB6C5D4A7FA39F3D5726AB9BD1","D03","OSBS","OSBS_012","C8","2014-06-18","MAM.OSBS.2014.07",6,,0
"37416FDDEBC744FEAB8CB15F8FE8F2BC","D03","OSBS","OSBS_012","C7","2014-06-18","MAM.OSBS.2014.07",6,,0
"3C32B257E22A4D92840B450C9CE39AF3","D03","OSBS","OSBS_012","C6","2014-06-18","MAM.OSBS.2014.07",6,,0
"356B2C9AF5F845FBB9DA36DD81027B2C","D03","OSBS","OSBS_012","C5","2014-06-18","MAM.OSBS.2014.07",6,,0
"E97270DC72374DAA850BE52F0B086475","D03","OSBS","OSBS_012","C4","2014-06-18","MAM.OSBS.2014.07",6,,0
"A3EA33CE8AFE415A8621D481549BAE6C","D03","OSBS","OSBS_012","C3","2014-06-18","MAM.OSBS.2014.07",6,,0
"3199F199E82D4158B973BB01C6DA391A","D03","OSBS","OSBS_012","C2","2014-06-18","MAM.OSBS.2014.07",6,,0
"9FEA9B716E554A4EABE51E9D02DBA697","D03","OSBS","OSBS_012","C1","2014-06-18","MAM.OSBS.2014.07",6,,0
"30227CEA2D424582A43036BC036D31FD","D03","OSBS","OSBS_012","J1","2014-06-18","MAM.OSBS.2014.07",6,,0
"CC5BD51A926844B1A0148AD9351C6297","D03","OSBS","OSBS_012","J3","2014-06-18","MAM.OSBS.2014.07",6,,0
"E506DA73A8684F59A24A5238F7C2F500","D03","OSBS","OSBS_012","J2","2014-06-18","MAM.OSBS.2014.07",6,,0
"9BEB810624D04C548B5C90C427939CE3","D03","OSBS","OSBS_012","J4","2014-06-18","MAM.OSBS.2014.07",6,,0
"2A906A10B2A04E7BACC0CF75BC6AE75F","D03","OSBS","OSBS_012","J5","2014-06-18","MAM.OSBS.2014.07",6,,0
"E1AC98F22EDB4C50AE4B9A7C9733784F","D03","OSBS","OSBS_012","J6","2014-06-18","MAM.OSBS.2014.07",6,,0
"059504728EB5466C87D2C50097CCCB11","D03","OSBS","OSBS_012","J7","2014-06-18","MAM.OSBS.2014.07",6,,0
"CFBC1A464AFC416098F87D3B6B65E4BC","D03","OSBS","OSBS_012","J8","2014-06-18","MAM.OSBS.2014.07",6,,0
"8F18261F0F7C4856A4334DB2452A1FDB","D03","OSBS","OSBS_012","J9","2014-06-18","MAM.OSBS.2014.07",6,,0
"7AEF042EBD0F4F10AB5E6C35C65B05CC","D03","OSBS","OSBS_012","I2","2014-06-18","MAM.OSBS.2014.07",6,,0
"F97FCC08A9624FCAA6185BEC4F4C341C","D03","OSBS","OSBS_012","I1","2014-06-18","MAM.OSBS.2014.07",6,,0
"1C28C85954FF4D47B1735B834E193237","D03","OSBS","OSBS_012","I5","2014-06-18","MAM.OSBS.2014.07",6,,0
"2BF360E93DCD4507AAC5F1C9F2E2BF57","D03","OSBS","OSBS_012","I6","2014-06-18","MAM.OSBS.2014.07",6,,0
"61BBFC10C6CA47A981E729D292942F0D","D03","OSBS","OSBS_012","I3","2014-06-18","MAM.OSBS.2014.07",6,,0
"F77C57DCD1894273932445600F140AFA","D03","OSBS","OSBS_012","I4","2014-06-18","MAM.OSBS.2014.07",6,,0
"91C87A26C7374980805EBBA8716C6B86","D03","OSBS","OSBS_012","I9","2014-06-18","MAM.OSBS.2014.07",6,,0
"5E1E88B4AA904282AC4C67323E8EDD3E","D03","OSBS","OSBS_012","I7","2014-06-18","MAM.OSBS.2014.07",6,,0
"032D15D738F945E1A729E498D9534FE2","D03","OSBS","OSBS_012","I8","2014-06-18","MAM.OSBS.2014.07",6,,0
"6BB1F163829F4E039672873D1FF7B9FF","D03","OSBS","OSBS_012","H1","2014-06-18","MAM.OSBS.2014.07",6,,0
"66F383EDD09945A19C1F693D47BDE4D3","D03","OSBS","OSBS_012","H6","2014-06-18","MAM.OSBS.2014.07",6,,0
"7E24D686E6AE45628E0E9C9A5903D8DC","D03","OSBS","OSBS_012","H7","2014-06-18","MAM.OSBS.2014.07",6,,0
"FE4EF3EB67EA4A16876A2846631C1D1E","D03","OSBS","OSBS_012","H8","2014-06-18","MAM.OSBS.2014.07",6,,0
